Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit,Ozone,status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status,unit
01-01-2023,16:00,9.025,R,ugm-3 (FIDAS),3.08447,R,ugm-3,17.9895,R,ugm-3,22.71895,R,ugm-3,,,,5.401,R,ugm-3 (Ref.eq)
01-01-2023,17:00,7.6,R,ugm-3 (FIDAS),3.50216,R,ugm-3,21.20139,R,ugm-3,26.57129,R,ugm-3,,,,4.481,R,ugm-3 (Ref.eq)
01-01-2023,18:00,10.8,R,ugm-3 (FIDAS),2.50613,R,ugm-3,19.96283,R,ugm-3,23.80551,R,ugm-3,,,,6.156,R,ugm-3 (Ref.eq)
01-01-2023,19:00,14.275,R,ugm-3 (FIDAS),1.57436,R,ugm-3,21.63846,R,ugm-3,24.05245,R,ugm-3,,,,8.75,R,ugm-3 (Ref.eq)
01-01-2023,20:00,11.9,R,ugm-3 (FIDAS),4.08049,R,ugm-3,37.60078,R,ugm-3,43.85745,R,ugm-3,,,,7.453,R,ugm-3 (Ref.eq)
01-01-2023,21:00,12.5,R,ugm-3 (FIDAS),4.948,R,ugm-3,38.34496,R,ugm-3,45.93179,R,ugm-3,,,,8.019,R,ugm-3 (Ref.eq)
01-01-2023,22:00,13.375,R,ugm-3 (FIDAS),2.63465,R,ugm-3,29.64357,R,ugm-3,33.68331,R,ugm-3,,,,8.703,R,ugm-3 (Ref.eq)
01-01-2023,23:00,9.05,R,ugm-3 (FIDAS),0.80325,R,ugm-3,10.52296,R,ugm-3,11.75459,R,ugm-3,,,,6.203,R,ugm-3 (Ref.eq)
01-01-2023,24:00:00,7.65,R,ugm-3 (FIDAS),0.86751,R,ugm-3,15.21516,R,ugm-3,16.54532,R,ugm-3,,,,5.189,R,ugm-3 (Ref.eq)
02-01-2023,01:00,6.5,R,ugm-3 (FIDAS),0.64274,R,ugm-3,8.89457,R,ugm-3,9.88008,R,ugm-3,,,,4.575,R,ugm-3 (Ref.eq)
02-01-2023,02:00,6.325,R,ugm-3 (FIDAS),0.47134,R,ugm-3,5.99574,R,ugm-3,6.71845,R,ugm-3,,,,4.67,R,ugm-3 (Ref.eq)
02-01-2023,03:00,7.65,R,ugm-3 (FIDAS),0.3535,R,ugm-3,5.97882,R,ugm-3,6.52085,R,ugm-3,,,,5.519,R,ugm-3 (Ref.eq)
02-01-2023,04:00,6.525,R,ugm-3 (FIDAS),0.41778,R,ugm-3,9.09129,R,ugm-3,9.73188,R,ugm-3,,,,4.387,R,ugm-3 (Ref.eq)
02-01-2023,05:00,3.6,R,ugm-3 (FIDAS),0.32137,R,ugm-3,5.13889,R,ugm-3,5.63165,R,ugm-3,,,,2.193,R,ugm-3 (Ref.eq)
02-01-2023,06:00,3.95,R,ugm-3 (FIDAS),0.57846,R,ugm-3,8.49911,R,ugm-3,9.38607,R,ugm-3,,,,2.736,R,ugm-3 (Ref.eq)
02-01-2023,07:00,4.7,R,ugm-3 (FIDAS),1.5747,R,ugm-3,15.61664,R,ugm-3,18.03114,R,ugm-3,,,,2.925,R,ugm-3 (Ref.eq)
02-01-2023,08:00,3.425,R,ugm-3 (FIDAS),2.02461,R,ugm-3,18.87881,R,ugm-3,21.98317,R,ugm-3,,,,2.005,R,ugm-3 (Ref.eq)
02-01-2023,09:00,3.375,R,ugm-3 (FIDAS),3.21367,R,ugm-3,27.57789,R,ugm-3,32.50545,R,ugm-3,,,,1.439,R,ugm-3 (Ref.eq)
02-01-2023,10:00,2.65,R,ugm-3 (FIDAS),2.73162,R,ugm-3,23.72279,R,ugm-3,27.91122,R,ugm-3,,,,1.274,R,ugm-3 (Ref.eq)
02-01-2023,11:00,3,R,ugm-3 (FIDAS),7.07008,R,ugm-3,32.4835,R,ugm-3,43.32414,R,ugm-3,,,,1.509,R,ugm-3 (Ref.eq)
02-01-2023,12:00,2.425,R,ugm-3 (FIDAS),6.87726,R,ugm-3,26.0113,R,ugm-3,36.55629,R,ugm-3,,,,1.321,R,ugm-3 (Ref.eq)
02-01-2023,13:00,3.525,R,ugm-3 (FIDAS),7.84136,R,ugm-3,27.79346,R,ugm-3,39.81671,R,ugm-3,,,,1.651,R,ugm-3 (Ref.eq)
02-01-2023,14:00,6.5,R,ugm-3 (FIDAS),7.8735,R,ugm-3,31.00461,R,ugm-3,43.07714,R,ugm-3,,,,1.934,R,ugm-3 (Ref.eq)
02-01-2023,15:00,13.325,R,ugm-3 (FIDAS),12.85469,R,ugm-3,43.32464,R,ugm-3,63.0349,R,ugm-3,,,,3.09,R,ugm-3 (Ref.eq)
02-01-2023,16:00,10.85,R,ugm-3 (FIDAS),13.59384,R,ugm-3,52.26898,R,ugm-3,73.11257,R,ugm-3,,,,3.443,R,ugm-3 (Ref.eq)
02-01-2023,17:00,8.6,R,ugm-3 (FIDAS),32.16887,R,ugm-3,72.64465,R,ugm-3,121.96956,R,ugm-3,,,,6.462,R,ugm-3 (Ref.eq)
02-01-2023,18:00,11.775,R,ugm-3 (FIDAS),55.46799,R,ugm-3,81.97297,R,ugm-3,167.02271,R,ugm-3,,,,9.151,R,ugm-3 (Ref.eq)
02-01-2023,19:00,15.05,R,ugm-3 (FIDAS),63.37363,R,ugm-3,77.55763,R,ugm-3,174.72917,R,ugm-3,,,,11.887,R,ugm-3 (Ref.eq)
02-01-2023,20:00,17.95,R,ugm-3 (FIDAS),67.48713,R,ugm-3,69.66953,R,ugm-3,173.14836,R,ugm-3,,,,15,R,ugm-3 (Ref.eq)
02-01-2023,21:00,25.45,R,ugm-3 (FIDAS),23.49195,R,ugm-3,53.19661,R,ugm-3,89.2171,R,ugm-3,,,,21.627,R,ugm-3 (Ref.eq)
02-01-2023,22:00,24.025,R,ugm-3 (FIDAS),25.58084,R,ugm-3,49.64789,R,ugm-3,88.8713,R,ugm-3,,,,20,R,ugm-3 (Ref.eq)
02-01-2023,23:00,17.025,R,ugm-3 (FIDAS),10.09093,R,ugm-3,41.5849,R,ugm-3,57.05745,R,ugm-3,,,,14.741,R,ugm-3 (Ref.eq)
02-01-2023,24:00:00,18.175,R,ugm-3 (FIDAS),20.79246,R,ugm-3,40.88544,R,ugm-3,72.76677,R,ugm-3,,,,14.269,R,ugm-3 (Ref.eq)
03-01-2023,01:00,20.225,R,ugm-3 (FIDAS),4.02866,R,ugm-3,34.66986,R,ugm-3,40.84705,R,ugm-3,,,,17.264,R,ugm-3 (Ref.eq)
03-01-2023,02:00,22.05,R,ugm-3 (FIDAS),4.2001,R,ugm-3,37.10817,R,ugm-3,43.54823,R,ugm-3,,,,18.302,R,ugm-3 (Ref.eq)
03-01-2023,03:00,20.25,R,ugm-3 (FIDAS),4.30724,R,ugm-3,38.50859,R,ugm-3,45.11293,R,ugm-3,,,,17.028,R,ugm-3 (Ref.eq)
03-01-2023,04:00,17.875,R,ugm-3 (FIDAS),1.54289,R,ugm-3,32.71661,R,ugm-3,35.08235,R,ugm-3,,,,15.731,R,ugm-3 (Ref.eq)
03-01-2023,05:00,16.425,R,ugm-3 (FIDAS),2.34648,R,ugm-3,31.6327,R,ugm-3,35.23058,R,ugm-3,,,,14.222,R,ugm-3 (Ref.eq)
03-01-2023,06:00,14.35,R,ugm-3 (FIDAS),2.95721,R,ugm-3,27.87979,R,ugm-3,32.41411,R,ugm-3,,,,12.241,R,ugm-3 (Ref.eq)
03-01-2023,07:00,14.775,R,ugm-3 (FIDAS),5.43227,R,ugm-3,32.88005,R,ugm-3,41.2094,R,ugm-3,,,,12.406,R,ugm-3 (Ref.eq)
03-01-2023,08:00,16.6,R,ugm-3 (FIDAS),6.97516,R,ugm-3,32.19431,R,ugm-3,42.88941,R,ugm-3,,,,10.613,R,ugm-3 (Ref.eq)
03-01-2023,09:00,18.35,R,ugm-3 (FIDAS),8.38948,R,ugm-3,37.23984,R,ugm-3,50.10352,R,ugm-3,,,,10.708,R,ugm-3 (Ref.eq)
03-01-2023,10:00,14.95,R,ugm-3 (FIDAS),7.74661,R,ugm-3,32.19733,R,ugm-3,44.07529,R,ugm-3,,,,8.774,R,ugm-3 (Ref.eq)
03-01-2023,11:00,8.225,R,ugm-3 (FIDAS),5.97871,R,ugm-3,23.93865,R,ugm-3,33.10588,R,ugm-3,,,,4.953,R,ugm-3 (Ref.eq)
03-01-2023,12:00,16.825,R,ugm-3 (FIDAS),6.91087,R,ugm-3,28.78465,R,ugm-3,39.38117,R,ugm-3,,,,8.231,R,ugm-3 (Ref.eq)
03-01-2023,13:00,20.1,R,ugm-3 (FIDAS),7.29659,R,ugm-3,29.32969,R,ugm-3,40.51764,R,ugm-3,,,,8.491,R,ugm-3 (Ref.eq)
03-01-2023,14:00,15.2,R,ugm-3 (FIDAS),4.7894,R,ugm-3,22.15518,R,ugm-3,29.49882,R,ugm-3,,,,5.896,R,ugm-3 (Ref.eq)
03-01-2023,15:00,20.725,R,ugm-3 (FIDAS),5.30369,R,ugm-3,29.96425,R,ugm-3,38.09647,R,ugm-3,,,,8.609,R,ugm-3 (Ref.eq)
03-01-2023,16:00,16.9,R,ugm-3 (FIDAS),5.30369,R,ugm-3,29.81602,R,ugm-3,37.94823,R,ugm-3,,,,6.792,R,ugm-3 (Ref.eq)
03-01-2023,17:00,6.525,R,ugm-3 (FIDAS),4.75725,R,ugm-3,21.95741,R,ugm-3,29.25176,R,ugm-3,,,,3.491,R,ugm-3 (Ref.eq)
03-01-2023,18:00,5.225,R,ugm-3 (FIDAS),4.66082,R,ugm-3,21.26527,R,ugm-3,28.41176,R,ugm-3,,,,2.925,R,ugm-3 (Ref.eq)
03-01-2023,19:00,7.7,R,ugm-3 (FIDAS),3.2465,R,ugm-3,15.82445,R,ugm-3,20.80235,R,ugm-3,,,,3.373,R,ugm-3 (Ref.eq)
03-01-2023,20:00,8.2,R,ugm-3 (FIDAS),2.25005,R,ugm-3,13.8935,R,ugm-3,17.34353,R,ugm-3,,,,2.972,R,ugm-3 (Ref.eq)
03-01-2023,21:00,5.75,R,ugm-3 (FIDAS),1.70361,R,ugm-3,12.31019,R,ugm-3,14.92235,R,ugm-3,,,,2.406,R,ugm-3 (Ref.eq)
03-01-2023,22:00,6.975,R,ugm-3 (FIDAS),1.15717,R,ugm-3,10.38099,R,ugm-3,12.15529,R,ugm-3,,,,3.325,R,ugm-3 (Ref.eq)
03-01-2023,23:00,3.5,R,ugm-3 (FIDAS),0.38572,R,ugm-3,6.32621,R,ugm-3,6.91765,R,ugm-3,,,,1.557,R,ugm-3 (Ref.eq)
03-01-2023,24:00:00,2.1,R,ugm-3 (FIDAS),0.41787,R,ugm-3,3.85575,R,ugm-3,4.49647,R,ugm-3,,,,0.708,R,ugm-3 (Ref.eq)
04-01-2023,01:00,2.425,R,ugm-3 (FIDAS),0.68588,R,ugm-3,6.72424,R,ugm-3,7.77591,R,ugm-3,,,,0.778,R,ugm-3 (Ref.eq)
04-01-2023,02:00,1.9,R,ugm-3 (FIDAS),0.61086,R,ugm-3,4.84587,R,ugm-3,5.78251,R,ugm-3,,,,0.566,R,ugm-3 (Ref.eq)
04-01-2023,03:00,1.575,R,ugm-3 (FIDAS),0.86806,R,ugm-3,5.34111,R,ugm-3,6.67212,R,ugm-3,,,,0.472,R,ugm-3 (Ref.eq)
04-01-2023,04:00,1.325,R,ugm-3 (FIDAS),0.67516,R,ugm-3,3.95651,R,ugm-3,4.99174,R,ugm-3,,,,0.401,R,ugm-3 (Ref.eq)
04-01-2023,05:00,2.5,R,ugm-3 (FIDAS),1.06097,R,ugm-3,7.46707,R,ugm-3,9.09386,R,ugm-3,,,,1.014,R,ugm-3 (Ref.eq)
04-01-2023,06:00,6.375,R,ugm-3 (FIDAS),2.15408,R,ugm-3,10.5356,R,ugm-3,13.83848,R,ugm-3,,,,3.255,R,ugm-3 (Ref.eq)
04-01-2023,07:00,8.675,R,ugm-3 (FIDAS),5.14407,R,ugm-3,23.4468,R,ugm-3,31.33426,R,ugm-3,,,,4.717,R,ugm-3 (Ref.eq)
04-01-2023,08:00,12.475,R,ugm-3 (FIDAS),6.33364,R,ugm-3,25.72494,R,ugm-3,35.43638,R,ugm-3,,,,6.958,R,ugm-3 (Ref.eq)
04-01-2023,09:00,11.4,R,ugm-3 (FIDAS),4.88687,R,ugm-3,19.09655,R,ugm-3,26.58964,R,ugm-3,,,,6.627,R,ugm-3 (Ref.eq)
04-01-2023,10:00,10.425,R,ugm-3 (FIDAS),3.6973,R,ugm-3,15.43456,R,ugm-3,21.10367,R,ugm-3,,,,6.297,R,ugm-3 (Ref.eq)
04-01-2023,11:00,10.025,R,ugm-3 (FIDAS),4.05096,R,ugm-3,14.0521,R,ugm-3,20.26348,R,ugm-3,,,,6.392,R,ugm-3 (Ref.eq)
04-01-2023,12:00,10.925,R,ugm-3 (FIDAS),4.53321,R,ugm-3,13.60919,R,ugm-3,20.56002,R,ugm-3,,,,6.533,R,ugm-3 (Ref.eq)
04-01-2023,13:00,10.175,R,ugm-3 (FIDAS),4.30816,R,ugm-3,12.22446,R,ugm-3,18.83021,R,ugm-3,,,,6.179,R,ugm-3 (Ref.eq)
04-01-2023,14:00,9.925,R,ugm-3 (FIDAS),5.43343,R,ugm-3,15.19427,R,ugm-3,23.52541,R,ugm-3,,,,5.401,R,ugm-3 (Ref.eq)
04-01-2023,15:00,8.65,R,ugm-3 (FIDAS),5.56203,R,ugm-3,17.02343,R,ugm-3,25.55176,R,ugm-3,,,,4.151,R,ugm-3 (Ref.eq)
04-01-2023,16:00,6.45,R,ugm-3 (FIDAS),6.97665,R,ugm-3,23.40458,R,ugm-3,34.10196,R,ugm-3,,,,3.939,R,ugm-3 (Ref.eq)
04-01-2023,17:00,6.375,R,ugm-3 (FIDAS),9.09858,R,ugm-3,24.94505,R,ugm-3,38.896,R,ugm-3,,,,3.939,R,ugm-3 (Ref.eq)
04-01-2023,18:00,6.9,R,ugm-3 (FIDAS),6.26934,R,ugm-3,20.88122,R,ugm-3,30.49407,R,ugm-3,,,,4.34,R,ugm-3 (Ref.eq)
04-01-2023,19:00,7.225,R,ugm-3 (FIDAS),3.8902,R,ugm-3,15.43532,R,ugm-3,21.40021,R,ugm-3,,,,4.646,R,ugm-3 (Ref.eq)
04-01-2023,20:00,7.825,R,ugm-3 (FIDAS),3.11859,R,ugm-3,13.70247,R,ugm-3,18.48425,R,ugm-3,,,,4.859,R,ugm-3 (Ref.eq)
04-01-2023,21:00,7.275,R,ugm-3 (FIDAS),2.66849,R,ugm-3,13.10763,R,ugm-3,17.19925,R,ugm-3,,,,4.788,R,ugm-3 (Ref.eq)
04-01-2023,22:00,6.525,R,ugm-3 (FIDAS),4.59751,R,ugm-3,15.73464,R,ugm-3,22.78406,R,ugm-3,,,,4.127,R,ugm-3 (Ref.eq)
04-01-2023,23:00,6.05,R,ugm-3 (FIDAS),1.54322,R,ugm-3,14.68474,R,ugm-3,17.05098,R,ugm-3,,,,3.986,R,ugm-3 (Ref.eq)
04-01-2023,24:00:00,5.475,R,ugm-3 (FIDAS),0.77161,R,ugm-3,8.20727,R,ugm-3,9.39039,R,ugm-3,,,,3.797,R,ugm-3 (Ref.eq)
05-01-2023,01:00,5.425,R,ugm-3 (FIDAS),0.55739,R,ugm-3,4.48427,R,ugm-3,5.33893,R,ugm-3,,,,3.491,R,ugm-3 (Ref.eq)
05-01-2023,02:00,6.45,R,ugm-3 (FIDAS),0.64315,R,ugm-3,3.43001,R,ugm-3,4.41615,R,ugm-3,,,,3.538,R,ugm-3 (Ref.eq)
05-01-2023,03:00,6.5,R,ugm-3 (FIDAS),0.54667,R,ugm-3,4.15466,R,ugm-3,4.99288,R,ugm-3,,,,3.656,R,ugm-3 (Ref.eq)
05-01-2023,04:00,6.65,R,ugm-3 (FIDAS),0.96472,R,ugm-3,8.01221,R,ugm-3,9.49142,R,ugm-3,,,,3.797,R,ugm-3 (Ref.eq)
05-01-2023,05:00,7.025,R,ugm-3 (FIDAS),2.47611,R,ugm-3,16.12545,R,ugm-3,19.9221,R,ugm-3,,,,3.797,R,ugm-3 (Ref.eq)
05-01-2023,06:00,7.725,R,ugm-3 (FIDAS),8.00717,R,ugm-3,34.24037,R,ugm-3,46.51786,R,ugm-3,,,,4.222,R,ugm-3 (Ref.eq)
05-01-2023,07:00,12.15,R,ugm-3 (FIDAS),4.30908,R,ugm-3,28.54077,R,ugm-3,35.14793,R,ugm-3,,,,5.236,R,ugm-3 (Ref.eq)
05-01-2023,08:00,11.3,R,ugm-3 (FIDAS),2.862,R,ugm-3,30.90789,R,ugm-3,35.29623,R,ugm-3,,,,4.859,R,ugm-3 (Ref.eq)
05-01-2023,09:00,24.025,R,ugm-3 (FIDAS),8.93973,R,ugm-3,39.48412,R,ugm-3,53.19152,R,ugm-3,,,,7.453,R,ugm-3 (Ref.eq)
05-01-2023,10:00,14.4,R,ugm-3 (FIDAS),7.20324,R,ugm-3,31.9632,R,ugm-3,43.00801,R,ugm-3,,,,8.373,R,ugm-3 (Ref.eq)
05-01-2023,11:00,12.45,R,ugm-3 (FIDAS),7.04245,R,ugm-3,28.30442,R,ugm-3,39.10269,R,ugm-3,,,,7.736,R,ugm-3 (Ref.eq)
05-01-2023,12:00,12.05,R,ugm-3 (FIDAS),13.02371,R,ugm-3,35.15006,R,ugm-3,55.11946,R,ugm-3,,,,5.307,R,ugm-3 (Ref.eq)
05-01-2023,13:00,13.675,R,ugm-3 (FIDAS),12.02683,R,ugm-3,35.34385,R,ugm-3,53.78473,R,ugm-3,,,,5.024,R,ugm-3 (Ref.eq)
05-01-2023,14:00,8.825,R,ugm-3 (FIDAS),9.93661,R,ugm-3,29.00796,R,ugm-3,44.24387,R,ugm-3,,,,4.41,R,ugm-3 (Ref.eq)
05-01-2023,15:00,13.25,R,ugm-3 (FIDAS),13.15234,R,ugm-3,35.39774,R,ugm-3,55.56438,R,ugm-3,,,,4.859,R,ugm-3 (Ref.eq)
05-01-2023,16:00,16.225,R,ugm-3 (FIDAS),14.79236,R,ugm-3,42.3745,R,ugm-3,65.0558,R,ugm-3,,,,4.316,R,ugm-3 (Ref.eq)
05-01-2023,17:00,8.2,R,ugm-3 (FIDAS),9.74366,R,ugm-3,32.86308,R,ugm-3,47.80316,R,ugm-3,,,,3.066,R,ugm-3 (Ref.eq)
05-01-2023,18:00,8.25,R,ugm-3 (FIDAS),6.07773,R,ugm-3,24.49414,R,ugm-3,33.8132,R,ugm-3,,,,3.373,R,ugm-3 (Ref.eq)
05-01-2023,19:00,5.45,R,ugm-3 (FIDAS),3.85888,R,ugm-3,18.45435,R,ugm-3,24.37121,R,ugm-3,,,,2.689,R,ugm-3 (Ref.eq)
05-01-2023,20:00,4.225,R,ugm-3 (FIDAS),1.67218,R,ugm-3,11.37655,R,ugm-3,13.94053,R,ugm-3,,,,2.759,R,ugm-3 (Ref.eq)
05-01-2023,21:00,3.85,R,ugm-3 (FIDAS),1.41492,R,ugm-3,9.69476,R,ugm-3,11.86428,R,ugm-3,,,,2.406,R,ugm-3 (Ref.eq)
05-01-2023,22:00,4.1,R,ugm-3 (FIDAS),2.99063,R,ugm-3,9.25609,R,ugm-3,13.84166,R,ugm-3,,,,2.406,R,ugm-3 (Ref.eq)
05-01-2023,23:00,3.475,R,ugm-3 (FIDAS),0.86825,R,ugm-3,5.24349,R,ugm-3,6.57479,R,ugm-3,,,,2.028,R,ugm-3 (Ref.eq)
05-01-2023,24:00:00,2.433,R,ugm-3 (FIDAS),0.51452,R,ugm-3,5.5387,R,ugm-3,6.32762,R,ugm-3,,,,0.912,R,ugm-3 (Ref.eq)
06-01-2023,01:00,,,,,,,,,,,,,,,,,,
06-01-2023,02:00,,,,,,,,,,,,,,,,,,
06-01-2023,03:00,7.275,R,ugm-3 (FIDAS),,,,,,,,,,,,,3.113,R,ugm-3 (Ref.eq)
06-01-2023,04:00,8.325,R,ugm-3 (FIDAS),0.67545,R,ugm-3,5.19451,R,ugm-3,6.23018,R,ugm-3,,,,4.033,R,ugm-3 (Ref.eq)
06-01-2023,05:00,8.525,R,ugm-3 (FIDAS),1.41522,R,ugm-3,7.6203,R,ugm-3,9.79028,R,ugm-3,,,,4.316,R,ugm-3 (Ref.eq)
06-01-2023,06:00,9.875,R,ugm-3 (FIDAS),3.57022,R,ugm-3,17.51806,R,ugm-3,22.99233,R,ugm-3,,,,4.882,R,ugm-3 (Ref.eq)
06-01-2023,07:00,11.6,R,ugm-3 (FIDAS),7.23694,R,ugm-3,31.82253,R,ugm-3,42.91901,R,ugm-3,,,,5.613,R,ugm-3 (Ref.eq)
06-01-2023,08:00,20.5,R,ugm-3 (FIDAS),12.70484,R,ugm-3,38.91508,R,ugm-3,58.39557,R,ugm-3,,,,7.099,R,ugm-3 (Ref.eq)
06-01-2023,09:00,25.875,R,ugm-3 (FIDAS),12.8335,R,ugm-3,39.85506,R,ugm-3,59.53282,R,ugm-3,,,,8.302,R,ugm-3 (Ref.eq)
06-01-2023,10:00,25.425,R,ugm-3 (FIDAS),10.64634,R,ugm-3,33.76451,R,ugm-3,50.08866,R,ugm-3,,,,7.995,R,ugm-3 (Ref.eq)
06-01-2023,11:00,15.125,R,ugm-3 (FIDAS),8.13753,R,ugm-3,24.65647,R,ugm-3,37.13385,R,ugm-3,,,,5.542,R,ugm-3 (Ref.eq)
06-01-2023,12:00,26.3,R,ugm-3 (FIDAS),9.55276,R,ugm-3,27.48052,R,ugm-3,42.12788,R,ugm-3,,,,6.84,R,ugm-3 (Ref.eq)
06-01-2023,13:00,11.375,R,ugm-3 (FIDAS),10.61417,R,ugm-3,30.79763,R,ugm-3,47.07247,R,ugm-3,,,,4.245,R,ugm-3 (Ref.eq)
06-01-2023,14:00,8.05,R,ugm-3 (FIDAS),9.81007,R,ugm-3,27.28377,R,ugm-3,42.32566,R,ugm-3,,,,2.783,R,ugm-3 (Ref.eq)
06-01-2023,15:00,10.925,R,ugm-3 (FIDAS),10.03522,R,ugm-3,31.24033,R,ugm-3,46.62745,R,ugm-3,,,,3.373,R,ugm-3 (Ref.eq)
06-01-2023,16:00,6.525,R,ugm-3 (FIDAS),9.10246,R,ugm-3,36.28009,R,ugm-3,50.237,R,ugm-3,,,,3.16,R,ugm-3 (Ref.eq)
06-01-2023,17:00,9.975,R,ugm-3 (FIDAS),7.33343,R,ugm-3,32.07014,R,ugm-3,43.31458,R,ugm-3,,,,4.127,R,ugm-3 (Ref.eq)
06-01-2023,18:00,6.85,R,ugm-3 (FIDAS),5.43574,R,ugm-3,30.08475,R,ugm-3,38.41944,R,ugm-3,,,,3.986,R,ugm-3 (Ref.eq)
06-01-2023,19:00,7.925,R,ugm-3 (FIDAS),2.54097,R,ugm-3,24.43638,R,ugm-3,28.33248,R,ugm-3,,,,4.811,R,ugm-3 (Ref.eq)
06-01-2023,20:00,6.1,R,ugm-3 (FIDAS),1.54388,R,ugm-3,18.64724,R,ugm-3,21.01449,R,ugm-3,,,,4.387,R,ugm-3 (Ref.eq)
06-01-2023,21:00,6.25,R,ugm-3 (FIDAS),0.99709,R,ugm-3,18.59562,R,ugm-3,20.12447,R,ugm-3,,,,5.307,R,ugm-3 (Ref.eq)
06-01-2023,22:00,9.15,R,ugm-3 (FIDAS),1.09358,R,ugm-3,15.72814,R,ugm-3,17.40495,R,ugm-3,,,,7.712,R,ugm-3 (Ref.eq)
06-01-2023,23:00,5.025,R,ugm-3 (FIDAS),0.8041,R,ugm-3,8.06288,R,ugm-3,9.29582,R,ugm-3,,,,3.797,R,ugm-3 (Ref.eq)
06-01-2023,24:00:00,3.675,R,ugm-3 (FIDAS),0.77194,R,ugm-3,5.04655,R,ugm-3,6.23018,R,ugm-3,,,,2.571,R,ugm-3 (Ref.eq)
07-01-2023,01:00,3.525,R,ugm-3 (FIDAS),0.72921,R,ugm-3,3.16819,R,ugm-3,4.28629,R,ugm-3,,,,1.769,R,ugm-3 (Ref.eq)
07-01-2023,02:00,3.375,R,ugm-3 (FIDAS),0.67559,R,ugm-3,2.52503,R,ugm-3,3.56092,R,ugm-3,,,,2.17,R,ugm-3 (Ref.eq)
07-01-2023,03:00,3.575,R,ugm-3 (FIDAS),0.48257,R,ugm-3,2.07914,R,ugm-3,2.81906,R,ugm-3,,,,2.146,R,ugm-3 (Ref.eq)
07-01-2023,04:00,2.725,R,ugm-3 (FIDAS),0.51474,R,ugm-3,1.68361,R,ugm-3,2.47286,R,ugm-3,,,,1.769,R,ugm-3 (Ref.eq)
07-01-2023,05:00,2.65,R,ugm-3 (FIDAS),0.57908,R,ugm-3,1.8817,R,ugm-3,2.76961,R,ugm-3,,,,1.651,R,ugm-3 (Ref.eq)
