Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status,unit
01-01-2025,01:00,2.47871,R,ugm-3,6.45027,R,ugm-3,10.2509,R,ugm-3,5,R,ugm-3 (BAM)
01-01-2025,02:00,3.60935,R,ugm-3,5.92263,R,ugm-3,11.45689,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2025,03:00,1.27197,R,ugm-3,3.12488,R,ugm-3,5.0752,R,ugm-3,1,R,ugm-3 (BAM)
01-01-2025,04:00,1.98949,R,ugm-3,2.52719,R,ugm-3,5.5777,R,ugm-3,0,R,ugm-3 (BAM)
01-01-2025,05:00,1.53289,R,ugm-3,3.27755,R,ugm-3,5.62794,R,ugm-3,0,R,ugm-3 (BAM)
01-01-2025,06:00,1.69596,R,ugm-3,3.58026,R,ugm-3,6.18069,R,ugm-3,-2,R,ugm-3 (BAM)
01-01-2025,07:00,2.6744,R,ugm-3,5.59747,R,ugm-3,9.69815,R,ugm-3,1,R,ugm-3 (BAM)
01-01-2025,08:00,4.89219,R,ugm-3,9.58358,R,ugm-3,17.08483,R,ugm-3,2,R,ugm-3 (BAM)
01-01-2025,09:00,5.87063,R,ugm-3,12.70629,R,ugm-3,21.70779,R,ugm-3,2,R,ugm-3 (BAM)
01-01-2025,10:00,3.45715,R,ugm-3,6.30675,R,ugm-3,11.60764,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2025,11:00,6.19677,R,ugm-3,9.74398,R,ugm-3,19.24556,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2025,12:00,7.10998,R,ugm-3,6.78601,R,ugm-3,17.68783,R,ugm-3,2,R,ugm-3 (BAM)
01-01-2025,13:00,7.89273,R,ugm-3,12.11825,R,ugm-3,24.22026,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2025,14:00,10.76281,R,ugm-3,14.95344,R,ugm-3,31.45619,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2025,15:00,12.19785,R,ugm-3,16.42129,R,ugm-3,35.1244,R,ugm-3,3,R,ugm-3 (BAM)
01-01-2025,16:00,18.94907,R,ugm-3,23.20464,R,ugm-3,52.25948,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2025,17:00,35.71297,R,ugm-3,38.9562,R,ugm-3,93.71532,R,ugm-3,5,R,ugm-3 (BAM)
01-01-2025,18:00,16.01376,R,ugm-3,21.8262,R,ugm-3,46.38029,R,ugm-3,5,R,ugm-3 (BAM)
01-01-2025,19:00,24.78708,R,ugm-3,29.27775,R,ugm-3,67.28409,R,ugm-3,8,R,ugm-3 (BAM)
01-01-2025,20:00,34.76715,R,ugm-3,35.23074,R,ugm-3,88.53963,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2025,21:00,28.43992,R,ugm-3,35.78695,R,ugm-3,79.39422,R,ugm-3,5,R,ugm-3 (BAM)
01-01-2025,22:00,41.94236,R,ugm-3,37.44453,R,ugm-3,101.75524,R,ugm-3,9,R,ugm-3 (BAM)
01-01-2025,23:00,16.89436,R,ugm-3,29.31989,R,ugm-3,55.2242,R,ugm-3,8,R,ugm-3 (BAM)
01-01-2025,24:00:00,11.67602,R,ugm-3,23.15086,R,ugm-3,41.05384,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2025,01:00,8.58877,R,ugm-3,13.35233,R,ugm-3,26.52159,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2025,02:00,2.83386,R,ugm-3,6.26345,R,ugm-3,10.60864,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2025,03:00,4.77396,R,ugm-3,7.68655,R,ugm-3,15.00652,R,ugm-3,7,R,ugm-3 (BAM)
02-01-2025,04:00,3.40063,R,ugm-3,7.81157,R,ugm-3,13.02579,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2025,05:00,5.13364,R,ugm-3,6.27897,R,ugm-3,14.15044,R,ugm-3,1,R,ugm-3 (BAM)
02-01-2025,06:00,17.26474,R,ugm-3,17.48983,R,ugm-3,43.96205,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2025,07:00,30.54027,R,ugm-3,41.19706,R,ugm-3,88.02482,R,ugm-3,5,R,ugm-3 (BAM)
02-01-2025,08:00,57.77801,R,ugm-3,50.39485,R,ugm-3,138.98656,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2025,09:00,50.71516,R,ugm-3,44.00215,R,ugm-3,121.76431,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2025,10:00,45.09104,R,ugm-3,43.05776,R,ugm-3,112.1964,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2025,11:00,45.74501,R,ugm-3,44.01897,R,ugm-3,114.16034,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2025,12:00,36.22979,R,ugm-3,33.53076,R,ugm-3,89.08233,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2025,13:00,29.9517,R,ugm-3,31.62517,R,ugm-3,77.55047,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2025,14:00,29.39583,R,ugm-3,27.13961,R,ugm-3,72.21258,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2025,15:00,30.0825,R,ugm-3,27.14424,R,ugm-3,73.27009,R,ugm-3,1,R,ugm-3 (BAM)
02-01-2025,16:00,54.60627,R,ugm-3,48.00665,R,ugm-3,131.73509,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2025,17:00,70.69386,R,ugm-3,58.33777,R,ugm-3,166.73351,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2025,18:00,58.75896,R,ugm-3,57.50187,R,ugm-3,147.59768,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2025,19:00,35.37963,R,ugm-3,38.20827,R,ugm-3,92.45628,R,ugm-3,8,R,ugm-3 (BAM)
02-01-2025,20:00,40.77486,R,ugm-3,40.61148,R,ugm-3,103.13206,R,ugm-3,7,R,ugm-3 (BAM)
02-01-2025,21:00,39.69581,R,ugm-3,40.05026,R,ugm-3,100.91633,R,ugm-3,7,R,ugm-3 (BAM)
02-01-2025,22:00,40.84026,R,ugm-3,40.66228,R,ugm-3,103.28313,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2025,23:00,59.67451,R,ugm-3,54.4866,R,ugm-3,145.98625,R,ugm-3,8,R,ugm-3 (BAM)
02-01-2025,24:00:00,44.60057,R,ugm-3,45.37089,R,ugm-3,113.75748,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2025,01:00,20.06267,R,ugm-3,33.29507,R,ugm-3,64.05741,R,ugm-3,3,R,ugm-3 (BAM)
03-01-2025,02:00,2.92854,R,ugm-3,12.12957,R,ugm-3,16.61994,R,ugm-3,0,R,ugm-3 (BAM)
03-01-2025,03:00,3.21265,R,ugm-3,8.09408,R,ugm-3,13.02007,R,ugm-3,-1,R,ugm-3 (BAM)
03-01-2025,04:00,1.50798,R,ugm-3,5.96412,R,ugm-3,8.27633,R,ugm-3,1,R,ugm-3 (BAM)
03-01-2025,05:00,3.1143,R,ugm-3,7.3365,R,ugm-3,12.11169,R,ugm-3,1,R,ugm-3 (BAM)
03-01-2025,06:00,5.08123,R,ugm-3,8.05502,R,ugm-3,15.84613,R,ugm-3,1,R,ugm-3 (BAM)
03-01-2025,07:00,6.32695,R,ugm-3,11.04008,R,ugm-3,20.74128,R,ugm-3,3,R,ugm-3 (BAM)
03-01-2025,08:00,12.81782,R,ugm-3,15.82346,R,ugm-3,35.47717,R,ugm-3,4,R,ugm-3 (BAM)
03-01-2025,09:00,23.53758,R,ugm-3,33.65273,R,ugm-3,69.74318,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2025,10:00,27.01249,R,ugm-3,27.16391,R,ugm-3,68.58247,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2025,11:00,23.60314,R,ugm-3,26.33564,R,ugm-3,62.52663,R,ugm-3,2,R,ugm-3 (BAM)
03-01-2025,12:00,20.68553,R,ugm-3,24.85433,R,ugm-3,56.57171,R,ugm-3,2,R,ugm-3 (BAM)
03-01-2025,13:00,41.73167,R,ugm-3,38.86081,R,ugm-3,102.84847,R,ugm-3,5,R,ugm-3 (BAM)
03-01-2025,14:00,37.66668,R,ugm-3,40.09763,R,ugm-3,97.8524,R,ugm-3,8,R,ugm-3 (BAM)
03-01-2025,15:00,44.19033,R,ugm-3,42.20654,R,ugm-3,109.9641,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2025,16:00,58.54891,R,ugm-3,65.15503,R,ugm-3,154.92876,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2025,17:00,100.60839,R,ugm-3,83.68028,R,ugm-3,237.94434,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2025,18:00,85.0041,R,ugm-3,62.33908,R,ugm-3,192.67688,R,ugm-3,5,R,ugm-3 (BAM)
03-01-2025,19:00,89.62638,R,ugm-3,76.80041,R,ugm-3,214.2256,R,ugm-3,9,R,ugm-3 (BAM)
03-01-2025,20:00,70.71108,R,ugm-3,71.43652,R,ugm-3,179.85867,R,ugm-3,16,R,ugm-3 (BAM)
03-01-2025,21:00,168.59856,R,ugm-3,84.75143,R,ugm-3,343.26562,R,ugm-3,20,R,ugm-3 (BAM)
03-01-2025,22:00,97.06792,R,ugm-3,69.52836,R,ugm-3,218.36376,R,ugm-3,12,R,ugm-3 (BAM)
03-01-2025,23:00,51.43518,R,ugm-3,64.30415,R,ugm-3,143.17032,R,ugm-3,11,R,ugm-3 (BAM)
03-01-2025,24:00:00,14.48971,R,ugm-3,33.1433,R,ugm-3,55.36054,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2025,01:00,8.10693,R,ugm-3,26.40988,R,ugm-3,38.84033,R,ugm-3,7,R,ugm-3 (BAM)
04-01-2025,02:00,10.86767,R,ugm-3,35.32587,R,ugm-3,51.98939,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2025,03:00,7.06617,R,ugm-3,22.74605,R,ugm-3,33.5807,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2025,04:00,3.22086,R,ugm-3,16.1505,R,ugm-3,21.08908,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2025,05:00,10.35277,R,ugm-3,22.15713,R,ugm-3,38.03115,R,ugm-3,8,R,ugm-3 (BAM)
04-01-2025,06:00,9.92551,R,ugm-3,18.05836,R,ugm-3,33.27726,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2025,07:00,29.84226,R,ugm-3,40.47006,R,ugm-3,86.22755,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2025,08:00,86.07585,R,ugm-3,63.99057,R,ugm-3,195.9717,R,ugm-3,15,R,ugm-3 (BAM)
04-01-2025,09:00,88.70512,R,ugm-3,71.54037,R,ugm-3,207.55299,R,ugm-3,8,R,ugm-3 (BAM)
04-01-2025,10:00,125.02196,R,ugm-3,65.31605,R,ugm-3,257.01372,R,ugm-3,9,R,ugm-3 (BAM)
04-01-2025,11:00,166.46589,R,ugm-3,75.85952,R,ugm-3,331.10366,R,ugm-3,18,R,ugm-3 (BAM)
04-01-2025,12:00,126.4352,R,ugm-3,70.02709,R,ugm-3,263.89169,R,ugm-3,12,R,ugm-3 (BAM)
04-01-2025,13:00,37.36855,R,ugm-3,43.03986,R,ugm-3,100.33751,R,ugm-3,10,R,ugm-3 (BAM)
04-01-2025,14:00,41.93692,R,ugm-3,53.28064,R,ugm-3,117.58302,R,ugm-3,7,R,ugm-3 (BAM)
04-01-2025,15:00,27.67311,R,ugm-3,40.50878,R,ugm-3,82.94028,R,ugm-3,4,R,ugm-3 (BAM)
04-01-2025,16:00,36.9413,R,ugm-3,47.48798,R,ugm-3,104.13051,R,ugm-3,11,R,ugm-3 (BAM)
04-01-2025,17:00,48.34577,R,ugm-3,57.15925,R,ugm-3,131.28839,R,ugm-3,54,R,ugm-3 (BAM)
04-01-2025,18:00,54.32737,R,ugm-3,56.02875,R,ugm-3,139.32955,R,ugm-3,23,R,ugm-3 (BAM)
04-01-2025,19:00,46.01229,R,ugm-3,65.89568,R,ugm-3,136.44687,R,ugm-3,20,R,ugm-3 (BAM)
04-01-2025,20:00,63.33263,R,ugm-3,65.33289,R,ugm-3,162.44157,R,ugm-3,25,R,ugm-3 (BAM)
04-01-2025,21:00,42.79143,R,ugm-3,57.83692,R,ugm-3,123.44953,R,ugm-3,15,R,ugm-3 (BAM)
04-01-2025,22:00,46.57101,R,ugm-3,49.61412,R,ugm-3,121.022,R,ugm-3,17,R,ugm-3 (BAM)
04-01-2025,23:00,29.34927,R,ugm-3,44.10864,R,ugm-3,89.11023,R,ugm-3,21,R,ugm-3 (BAM)
04-01-2025,24:00:00,29.34927,R,ugm-3,37.68583,R,ugm-3,82.68741,R,ugm-3,24,R,ugm-3 (BAM)
05-01-2025,01:00,19.19869,R,ugm-3,31.17724,R,ugm-3,60.61482,R,ugm-3,11,R,ugm-3 (BAM)
05-01-2025,02:00,6.37028,R,ugm-3,20.57358,R,ugm-3,30.3412,R,ugm-3,12,R,ugm-3 (BAM)
05-01-2025,03:00,3.09727,R,ugm-3,10.81007,R,ugm-3,15.55916,R,ugm-3,7,R,ugm-3 (BAM)
05-01-2025,04:00,1.25209,R,ugm-3,7.65892,R,ugm-3,9.57876,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2025,05:00,3.29497,R,ugm-3,8.27696,R,ugm-3,13.32918,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2025,06:00,5.07425,R,ugm-3,10.81962,R,ugm-3,18.60003,R,ugm-3,6,R,ugm-3 (BAM)
05-01-2025,07:00,5.53555,R,ugm-3,20.7047,R,ugm-3,29.19242,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2025,08:00,11.4006,R,ugm-3,23.31777,R,ugm-3,40.79844,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2025,09:00,6.32634,R,ugm-3,20.35375,R,ugm-3,30.054,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2025,10:00,5.66735,R,ugm-3,17.36037,R,ugm-3,26.05018,R,ugm-3,1,R,ugm-3 (BAM)
05-01-2025,11:00,14.36607,R,ugm-3,27.18386,R,ugm-3,49.21153,R,ugm-3,0,R,ugm-3 (BAM)
05-01-2025,12:00,25.07472,R,ugm-3,34.78709,R,ugm-3,73.23446,R,ugm-3,1,R,ugm-3 (BAM)
05-01-2025,13:00,36.44237,R,ugm-3,40.11284,R,ugm-3,95.99036,R,ugm-3,6,R,ugm-3 (BAM)
05-01-2025,14:00,23.62494,R,ugm-3,42.99046,R,ugm-3,79.21485,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2025,15:00,40.56108,R,ugm-3,48.03901,R,ugm-3,110.2318,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2025,16:00,43.32886,R,ugm-3,54.13413,R,ugm-3,120.57078,R,ugm-3,7,R,ugm-3 (BAM)
05-01-2025,17:00,69.35912,R,ugm-3,64.44677,R,ugm-3,170.79594,R,ugm-3,6,R,ugm-3 (BAM)
05-01-2025,18:00,62.67033,R,ugm-3,59.80247,R,ugm-3,155.89564,R,ugm-3,9,R,ugm-3 (BAM)
05-01-2025,19:00,37.20021,R,ugm-3,44.9819,R,ugm-3,102.02143,R,ugm-3,7,R,ugm-3 (BAM)
05-01-2025,20:00,30.74207,R,ugm-3,35.16923,R,ugm-3,82.30641,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2025,21:00,23.92148,R,ugm-3,30.87906,R,ugm-3,67.55815,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2025,22:00,13.41053,R,ugm-3,21.70567,R,ugm-3,42.26819,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2025,23:00,10.70865,R,ugm-3,23.16238,R,ugm-3,39.58209,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2025,24:00:00,8.89642,R,ugm-3,17.07187,R,ugm-3,30.71286,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2025,01:00,6.21029,R,ugm-3,13.16354,R,ugm-3,22.68586,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2025,02:00,1.6737,R,ugm-3,6.7112,R,ugm-3,9.2775,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,03:00,0.95797,R,ugm-3,4.67663,R,ugm-3,6.1455,R,ugm-3,1,R,ugm-3 (BAM)
06-01-2025,04:00,1.15617,R,ugm-3,4.62667,R,ugm-3,6.39944,R,ugm-3,0,R,ugm-3 (BAM)
06-01-2025,05:00,2.08111,R,ugm-3,5.44318,R,ugm-3,8.63417,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,06:00,4.98806,R,ugm-3,8.55352,R,ugm-3,16.20177,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,07:00,4.16222,R,ugm-3,7.02638,R,ugm-3,13.40836,R,ugm-3,7,R,ugm-3 (BAM)
06-01-2025,08:00,8.0932,R,ugm-3,16.38809,R,ugm-3,28.7975,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2025,09:00,6.67276,R,ugm-3,10.54137,R,ugm-3,20.7728,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,10:00,9.81094,R,ugm-3,11.26559,R,ugm-3,26.30882,R,ugm-3,2,R,ugm-3 (BAM)
06-01-2025,11:00,12.05722,R,ugm-3,11.83369,R,ugm-3,30.32117,R,ugm-3,1,R,ugm-3 (BAM)
06-01-2025,12:00,11.82599,R,ugm-3,13.8135,R,ugm-3,31.94643,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2025,13:00,13.94013,R,ugm-3,13.77158,R,ugm-3,35.14615,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,14:00,20.71199,R,ugm-3,21.41838,R,ugm-3,53.17633,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,15:00,14.6999,R,ugm-3,20.93605,R,ugm-3,43.47558,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,16:00,17.44168,R,ugm-3,24.55359,R,ugm-3,51.29713,R,ugm-3,1,R,ugm-3 (BAM)
06-01-2025,17:00,48.82348,R,ugm-3,53.3304,R,ugm-3,128.19202,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2025,18:00,46.2799,R,ugm-3,57.43365,R,ugm-3,128.39518,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2025,19:00,36.10559,R,ugm-3,46.31891,R,ugm-3,101.68004,R,ugm-3,7,R,ugm-3 (BAM)
06-01-2025,20:00,25.40275,R,ugm-3,39.31588,R,ugm-3,78.26621,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2025,21:00,14.9972,R,ugm-3,24.08623,R,ugm-3,47.08162,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2025,22:00,8.15927,R,ugm-3,14.91548,R,ugm-3,27.42619,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2025,23:00,11.66082,R,ugm-3,21.07567,R,ugm-3,38.95534,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2025,24:00:00,7.26737,R,ugm-3,16.38463,R,ugm-3,27.52776,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2025,01:00,8.25724,R,ugm-3,19.70969,R,ugm-3,32.37061,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2025,02:00,2.82601,R,ugm-3,5.77842,R,ugm-3,10.11157,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2025,03:00,2.18574,R,ugm-3,7.38788,R,ugm-3,10.73931,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2025,04:00,5.16629,R,ugm-3,8.06018,R,ugm-3,15.98171,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2025,05:00,3.60978,R,ugm-3,8.41091,R,ugm-3,13.94583,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2025,06:00,9.07413,R,ugm-3,17.54099,R,ugm-3,31.45446,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2025,07:00,30.20294,R,ugm-3,26.06526,R,ugm-3,72.37579,R,ugm-3,9,R,ugm-3 (BAM)
07-01-2025,08:00,133.79372,R,ugm-3,75.95761,R,ugm-3,281.10511,R,ugm-3,12,R,ugm-3 (BAM)
07-01-2025,09:00,94.18548,R,ugm-3,65.94232,R,ugm-3,210.35804,R,ugm-3,7,R,ugm-3 (BAM)
07-01-2025,10:00,67.59232,R,ugm-3,61.9793,R,ugm-3,165.61942,R,ugm-3,11,R,ugm-3 (BAM)
07-01-2025,11:00,40.105,R,ugm-3,43.5583,R,ugm-3,105.05178,R,ugm-3,7,R,ugm-3 (BAM)
07-01-2025,12:00,45.70182,R,ugm-3,48.15901,R,ugm-3,118.23415,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2025,13:00,40.13812,R,ugm-3,41.92971,R,ugm-3,103.47396,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2025,14:00,33.54778,R,ugm-3,38.03802,R,ugm-3,89.47724,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2025,15:00,33.15037,R,ugm-3,38.44378,R,ugm-3,89.27365,R,ugm-3,,,
07-01-2025,16:00,,,,,,,,,,,,
07-01-2025,17:00,43.71478,R,ugm-3,45.65796,R,ugm-3,112.68635,R,ugm-3,10,R,ugm-3 (BAM)
07-01-2025,18:00,45.96675,R,ugm-3,47.60008,R,ugm-3,118.08145,R,ugm-3,6,R,ugm-3 (BAM)
07-01-2025,19:00,54.67659,R,ugm-3,62.34042,R,ugm-3,146.1767,R,ugm-3,6,R,ugm-3 (BAM)
07-01-2025,20:00,46.69533,R,ugm-3,50.40202,R,ugm-3,122.00054,R,ugm-3,14,R,ugm-3 (BAM)
07-01-2025,21:00,57.62403,R,ugm-3,53.85111,R,ugm-3,142.20671,R,ugm-3,8,R,ugm-3 (BAM)
07-01-2025,22:00,17.02227,R,ugm-3,31.46426,R,ugm-3,57.56471,R,ugm-3,6,R,ugm-3 (BAM)
07-01-2025,23:00,22.55285,R,ugm-3,41.76521,R,ugm-3,76.34577,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2025,24:00:00,11.22675,R,ugm-3,20.14442,R,ugm-3,37.35853,R,ugm-3,3,R,ugm-3 (BAM)
08-01-2025,01:00,15.93897,R,ugm-3,32.69555,R,ugm-3,57.13497,R,ugm-3,2,R,ugm-3 (BAM)
08-01-2025,02:00,1.54533,R,ugm-3,9.91251,R,ugm-3,12.28198,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2025,03:00,2.25177,R,ugm-3,8.91414,R,ugm-3,12.3668,R,ugm-3,5,R,ugm-3 (BAM)
08-01-2025,04:00,1.98685,R,ugm-3,9.21855,R,ugm-3,12.26502,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2025,05:00,3.84125,R,ugm-3,11.10816,R,ugm-3,16.99799,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2025,06:00,21.49112,R,ugm-3,42.26606,R,ugm-3,75.21866,R,ugm-3,3,R,ugm-3 (BAM)
08-01-2025,07:00,40.53179,R,ugm-3,42.28289,R,ugm-3,104.43078,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2025,08:00,51.55883,R,ugm-3,50.872,R,ugm-3,129.92776,R,ugm-3,6,R,ugm-3 (BAM)
08-01-2025,09:00,169.94213,R,ugm-3,108.44499,R,ugm-3,369.01928,R,ugm-3,13,R,ugm-3 (BAM)
08-01-2025,10:00,313.12797,R,ugm-3,110.83726,R,ugm-3,590.96012,R,ugm-3,15,R,ugm-3 (BAM)
08-01-2025,11:00,169.94213,R,ugm-3,101.77811,R,ugm-3,362.3524,R,ugm-3,11,R,ugm-3 (BAM)
08-01-2025,12:00,122.85372,R,ugm-3,89.60007,R,ugm-3,277.97315,R,ugm-3,14,R,ugm-3 (BAM)
08-01-2025,13:00,82.75241,R,ugm-3,69.71127,R,ugm-3,196.59653,R,ugm-3,8,R,ugm-3 (BAM)
08-01-2025,14:00,114.24403,R,ugm-3,83.61506,R,ugm-3,258.78679,R,ugm-3,8,R,ugm-3 (BAM)
08-01-2025,15:00,142.29176,R,ugm-3,87.68441,R,ugm-3,305.86207,R,ugm-3,13,R,ugm-3 (BAM)
08-01-2025,16:00,195.2745,R,ugm-3,98.0004,R,ugm-3,397.41712,R,ugm-3,21,R,ugm-3 (BAM)
08-01-2025,17:00,229.7795,R,ugm-3,97.51242,R,ugm-3,449.83608,R,ugm-3,18,R,ugm-3 (BAM)
08-01-2025,18:00,149.04706,R,ugm-3,87.60665,R,ugm-3,316.14229,R,ugm-3,20,R,ugm-3 (BAM)
08-01-2025,19:00,149.8418,R,ugm-3,88.67822,R,ugm-3,318.43244,R,ugm-3,19,R,ugm-3 (BAM)
08-01-2025,20:00,114.74074,R,ugm-3,75.47408,R,ugm-3,251.40742,R,ugm-3,15,R,ugm-3 (BAM)
08-01-2025,21:00,108.68084,R,ugm-3,75.6052,R,ugm-3,242.24683,R,ugm-3,14,R,ugm-3 (BAM)
08-01-2025,22:00,91.03096,R,ugm-3,69.28269,R,ugm-3,208.86155,R,ugm-3,18,R,ugm-3 (BAM)
08-01-2025,23:00,94.1437,R,ugm-3,68.93751,R,ugm-3,213.28917,R,ugm-3,17,R,ugm-3 (BAM)
08-01-2025,24:00:00,45.30024,R,ugm-3,61.07907,R,ugm-3,130.53847,R,ugm-3,9,R,ugm-3 (BAM)
09-01-2025,01:00,17.79173,R,ugm-3,41.58708,R,ugm-3,68.86735,R,ugm-3,8,R,ugm-3 (BAM)
09-01-2025,02:00,13.5535,R,ugm-3,33.97289,R,ugm-3,54.75463,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2025,03:00,2.88067,R,ugm-3,19.958,R,ugm-3,24.37497,R,ugm-3,8,R,ugm-3 (BAM)
09-01-2025,04:00,9.53602,R,ugm-3,29.59929,R,ugm-3,44.22098,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2025,05:00,43.17696,R,ugm-3,46.51141,R,ugm-3,112.71516,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2025,06:00,25.85982,R,ugm-3,30.0643,R,ugm-3,69.71547,R,ugm-3,2,R,ugm-3 (BAM)
09-01-2025,07:00,76.65234,R,ugm-3,56.29874,R,ugm-3,173.83069,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2025,08:00,190.32297,R,ugm-3,95.68158,R,ugm-3,387.50606,R,ugm-3,11,R,ugm-3 (BAM)
09-01-2025,09:00,269.72354,R,ugm-3,105.7336,R,ugm-3,519.30392,R,ugm-3,13,R,ugm-3 (BAM)
09-01-2025,10:00,304.68892,R,ugm-3,117.76525,R,ugm-3,584.94841,R,ugm-3,22,R,ugm-3 (BAM)
09-01-2025,11:00,60.85832,R,ugm-3,42.29961,R,ugm-3,135.6144,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2025,12:00,22.31692,R,ugm-3,26.43874,R,ugm-3,60.65755,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2025,13:00,27.31671,R,ugm-3,27.62688,R,ugm-3,69.51192,R,ugm-3,5,R,ugm-3 (BAM)
09-01-2025,14:00,33.8065,R,ugm-3,39.71018,R,ugm-3,91.54608,R,ugm-3,8,R,ugm-3 (BAM)
09-01-2025,15:00,33.47539,R,ugm-3,31.31261,R,ugm-3,82.64082,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2025,16:00,42.48162,R,ugm-3,46.15274,R,ugm-3,111.29032,R,ugm-3,9,R,ugm-3 (BAM)
09-01-2025,17:00,110.22706,R,ugm-3,79.77507,R,ugm-3,248.78754,R,ugm-3,12,R,ugm-3 (BAM)
09-01-2025,18:00,94.83037,R,ugm-3,97.58186,R,ugm-3,242.9864,R,ugm-3,18,R,ugm-3 (BAM)
09-01-2025,19:00,55.62675,R,ugm-3,56.22415,R,ugm-3,141.51732,R,ugm-3,14,R,ugm-3 (BAM)
