Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status,unit
01-01-2024,01:00,10.94862,R,ugm-3,15.40761,R,ugm-3,32.19526,R,ugm-3,15,R,ugm-3 (BAM)
01-01-2024,02:00,4.95068,R,ugm-3,9.49675,R,ugm-3,17.08769,R,ugm-3,8,R,ugm-3 (BAM)
01-01-2024,03:00,2.71335,R,ugm-3,5.02513,R,ugm-3,9.18555,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2024,04:00,1.96361,R,ugm-3,2.98453,R,ugm-3,5.99536,R,ugm-3,3,R,ugm-3 (BAM)
01-01-2024,05:00,1.7137,R,ugm-3,4.02777,R,ugm-3,6.6554,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2024,06:00,2.53484,R,ugm-3,4.08877,R,ugm-3,7.97548,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2024,07:00,6.46207,R,ugm-3,6.75764,R,ugm-3,16.666,R,ugm-3,2,R,ugm-3 (BAM)
01-01-2024,08:00,4.89118,R,ugm-3,7.18618,R,ugm-3,14.68588,R,ugm-3,3,R,ugm-3 (BAM)
01-01-2024,09:00,5.03399,R,ugm-3,12.90757,R,ugm-3,20.62623,R,ugm-3,3,R,ugm-3 (BAM)
01-01-2024,10:00,7.1047,R,ugm-3,17.48797,R,ugm-3,28.3817,R,ugm-3,2,R,ugm-3 (BAM)
01-01-2024,11:00,7.99725,R,ugm-3,14.52432,R,ugm-3,26.7866,R,ugm-3,5,R,ugm-3 (BAM)
01-01-2024,12:00,14.0309,R,ugm-3,22.04887,R,ugm-3,43.56261,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2024,13:00,10.6035,R,ugm-3,18.28359,R,ugm-3,34.54207,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2024,14:00,17.35118,R,ugm-3,28.39852,R,ugm-3,55.00329,R,ugm-3,4,R,ugm-3 (BAM)
01-01-2024,15:00,17.42259,R,ugm-3,29.05908,R,ugm-3,55.77334,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2024,16:00,27.34775,R,ugm-3,39.19723,R,ugm-3,81.12986,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2024,17:00,46.94816,R,ugm-3,56.94154,R,ugm-3,128.92772,R,ugm-3,7,R,ugm-3 (BAM)
01-01-2024,18:00,24.49159,R,ugm-3,42.14653,R,ugm-3,79.69977,R,ugm-3,9,R,ugm-3 (BAM)
01-01-2024,19:00,41.45005,R,ugm-3,51.12601,R,ugm-3,114.68187,R,ugm-3,10,R,ugm-3 (BAM)
01-01-2024,20:00,22.38517,R,ugm-3,35.86075,R,ugm-3,70.1842,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2024,21:00,14.60213,R,ugm-3,21.61302,R,ugm-3,44.00263,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2024,22:00,14.92345,R,ugm-3,26.89568,R,ugm-3,49.77798,R,ugm-3,5,R,ugm-3 (BAM)
01-01-2024,23:00,25.34844,R,ugm-3,37.42251,R,ugm-3,76.28957,R,ugm-3,2,R,ugm-3 (BAM)
01-01-2024,24:00:00,34.70237,R,ugm-3,48.05151,R,ugm-3,101.26106,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2024,01:00,18.95674,R,ugm-3,40.7964,R,ugm-3,69.863,R,ugm-3,5,R,ugm-3 (BAM)
02-01-2024,02:00,1.47653,R,ugm-3,9.11077,R,ugm-3,11.37475,R,ugm-3,2,R,ugm-3 (BAM)
02-01-2024,03:00,1.32173,R,ugm-3,3.14705,R,ugm-3,5.17368,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2024,04:00,1.07168,R,ugm-3,1.3289,R,ugm-3,2.97211,R,ugm-3,5,R,ugm-3 (BAM)
02-01-2024,05:00,2.71491,R,ugm-3,6.07447,R,ugm-3,10.23728,R,ugm-3,5,R,ugm-3 (BAM)
02-01-2024,06:00,4.85826,R,ugm-3,10.6036,R,ugm-3,18.05283,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2024,07:00,19.29015,R,ugm-3,30.69002,R,ugm-3,60.26784,R,ugm-3,5,R,ugm-3 (BAM)
02-01-2024,08:00,28.97095,R,ugm-3,45.95274,R,ugm-3,90.37425,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2024,09:00,36.90135,R,ugm-3,50.35975,R,ugm-3,106.94102,R,ugm-3,9,R,ugm-3 (BAM)
02-01-2024,10:00,52.33347,R,ugm-3,64.61945,R,ugm-3,144.86298,R,ugm-3,11,R,ugm-3 (BAM)
02-01-2024,11:00,82.16176,R,ugm-3,83.44427,R,ugm-3,209.42387,R,ugm-3,12,R,ugm-3 (BAM)
02-01-2024,12:00,135.28112,R,ugm-3,98.42426,R,ugm-3,305.85242,R,ugm-3,9,R,ugm-3 (BAM)
02-01-2024,13:00,132.31615,R,ugm-3,91.63242,R,ugm-3,294.51436,R,ugm-3,14,R,ugm-3 (BAM)
02-01-2024,14:00,70.23044,R,ugm-3,80.98895,R,ugm-3,188.67412,R,ugm-3,10,R,ugm-3 (BAM)
02-01-2024,15:00,50.11867,R,ugm-3,71.86816,R,ugm-3,148.71572,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2024,16:00,36.79418,R,ugm-3,64.39393,R,ugm-3,120.81088,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2024,17:00,39.90204,R,ugm-3,58.03248,R,ugm-3,119.21475,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2024,18:00,39.00897,R,ugm-3,52.41185,R,ugm-3,112.22478,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2024,19:00,70.159,R,ugm-3,73.83333,R,ugm-3,181.40896,R,ugm-3,10,R,ugm-3 (BAM)
02-01-2024,20:00,59.29936,R,ugm-3,74.7984,R,ugm-3,165.72281,R,ugm-3,7,R,ugm-3 (BAM)
02-01-2024,21:00,53.79809,R,ugm-3,79.54593,R,ugm-3,162.03519,R,ugm-3,9,R,ugm-3 (BAM)
02-01-2024,22:00,25.50587,R,ugm-3,52.09138,R,ugm-3,91.19983,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2024,23:00,20.50472,R,ugm-3,40.93632,R,ugm-3,72.37645,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2024,24:00:00,14.00322,R,ugm-3,31.31122,R,ugm-3,52.78252,R,ugm-3,4,R,ugm-3 (BAM)
03-01-2024,01:00,9.72209,R,ugm-3,17.84424,R,ugm-3,32.75124,R,ugm-3,4,R,ugm-3 (BAM)
03-01-2024,02:00,1.85864,R,ugm-3,10.80872,R,ugm-3,13.65859,R,ugm-3,2,R,ugm-3 (BAM)
03-01-2024,03:00,4.71807,R,ugm-3,7.47074,R,ugm-3,14.70501,R,ugm-3,3,R,ugm-3 (BAM)
03-01-2024,04:00,9.07872,R,ugm-3,24.68704,R,ugm-3,38.60755,R,ugm-3,5,R,ugm-3 (BAM)
03-01-2024,05:00,17.19238,R,ugm-3,33.72551,R,ugm-3,60.08678,R,ugm-3,3,R,ugm-3 (BAM)
03-01-2024,06:00,63.1936,R,ugm-3,49.1633,R,ugm-3,146.05879,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2024,07:00,148.22615,R,ugm-3,69.7974,R,ugm-3,297.07433,R,ugm-3,8,R,ugm-3 (BAM)
03-01-2024,08:00,150.87113,R,ugm-3,85.7891,R,ugm-3,317.12161,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2024,09:00,205.45067,R,ugm-3,97.49147,R,ugm-3,412.51144,R,ugm-3,10,R,ugm-3 (BAM)
03-01-2024,10:00,125.88679,R,ugm-3,84.60915,R,ugm-3,277.63287,R,ugm-3,9,R,ugm-3 (BAM)
03-01-2024,11:00,54.07913,R,ugm-3,61.26606,R,ugm-3,144.18624,R,ugm-3,8,R,ugm-3 (BAM)
03-01-2024,12:00,86.03336,R,ugm-3,82.49083,R,ugm-3,214.40682,R,ugm-3,8,R,ugm-3 (BAM)
03-01-2024,13:00,100.90244,R,ugm-3,76.82021,R,ugm-3,231.53513,R,ugm-3,11,R,ugm-3 (BAM)
03-01-2024,14:00,119.16711,R,ugm-3,91.16742,R,ugm-3,273.88777,R,ugm-3,9,R,ugm-3 (BAM)
03-01-2024,15:00,82.28035,R,ugm-3,64.72837,R,ugm-3,190.88981,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2024,16:00,97.47112,R,ugm-3,78.72193,R,ugm-3,228.17556,R,ugm-3,8,R,ugm-3 (BAM)
03-01-2024,17:00,145.188,R,ugm-3,105.73841,R,ugm-3,328.35691,R,ugm-3,10,R,ugm-3 (BAM)
03-01-2024,18:00,130.96229,R,ugm-3,87.01569,R,ugm-3,287.82174,R,ugm-3,8,R,ugm-3 (BAM)
03-01-2024,19:00,115.73578,R,ugm-3,86.5703,R,ugm-3,264.02935,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2024,20:00,55.2944,R,ugm-3,52.24294,R,ugm-3,137.0265,R,ugm-3,5,R,ugm-3 (BAM)
03-01-2024,21:00,55.61608,R,ugm-3,47.01325,R,ugm-3,132.29005,R,ugm-3,5,R,ugm-3 (BAM)
03-01-2024,22:00,40.21086,R,ugm-3,42.27066,R,ugm-3,103.92645,R,ugm-3,4,R,ugm-3 (BAM)
03-01-2024,23:00,39.60323,R,ugm-3,44.46907,R,ugm-3,105.19317,R,ugm-3,2,R,ugm-3 (BAM)
03-01-2024,24:00:00,25.66346,R,ugm-3,42.43622,R,ugm-3,81.78631,R,ugm-3,3,R,ugm-3 (BAM)
04-01-2024,01:00,31.09037,R,ugm-3,47.04584,R,ugm-3,94.71708,R,ugm-3,4,R,ugm-3 (BAM)
04-01-2024,02:00,14.06696,R,ugm-3,25.75276,R,ugm-3,47.3218,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2024,03:00,4.7923,R,ugm-3,12.10601,R,ugm-3,19.45411,R,ugm-3,3,R,ugm-3 (BAM)
04-01-2024,04:00,16.37967,R,ugm-3,19.57971,R,ugm-3,44.69485,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2024,05:00,17.16646,R,ugm-3,25.15194,R,ugm-3,51.47348,R,ugm-3,3,R,ugm-3 (BAM)
04-01-2024,06:00,29.61215,R,ugm-3,40.62329,R,ugm-3,86.02795,R,ugm-3,3,R,ugm-3 (BAM)
04-01-2024,07:00,49.63969,R,ugm-3,59.12876,R,ugm-3,135.24189,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2024,08:00,66.19817,R,ugm-3,57.60241,R,ugm-3,159.10486,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2024,09:00,45.49113,R,ugm-3,50.22411,R,ugm-3,119.9762,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2024,10:00,72.34949,R,ugm-3,63.05044,R,ugm-3,173.98477,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2024,11:00,46.02758,R,ugm-3,52.32243,R,ugm-3,122.89707,R,ugm-3,9,R,ugm-3 (BAM)
04-01-2024,12:00,35.37007,R,ugm-3,41.93499,R,ugm-3,96.16833,R,ugm-3,7,R,ugm-3 (BAM)
04-01-2024,13:00,57.07849,R,ugm-3,59.46136,R,ugm-3,146.98048,R,ugm-3,9,R,ugm-3 (BAM)
04-01-2024,14:00,37.40858,R,ugm-3,45.9186,R,ugm-3,103.27762,R,ugm-3,7,R,ugm-3 (BAM)
04-01-2024,15:00,64.66034,R,ugm-3,62.55059,R,ugm-3,161.69507,R,ugm-3,12,R,ugm-3 (BAM)
04-01-2024,16:00,115.48022,R,ugm-3,67.67982,R,ugm-3,244.74703,R,ugm-3,18,R,ugm-3 (BAM)
04-01-2024,17:00,218.33595,R,ugm-3,102.85769,R,ugm-3,437.6348,R,ugm-3,27,R,ugm-3 (BAM)
04-01-2024,18:00,181.32076,R,ugm-3,90.55969,R,ugm-3,368.58098,R,ugm-3,23,R,ugm-3 (BAM)
04-01-2024,19:00,161.15017,R,ugm-3,76.95798,R,ugm-3,324.05146,R,ugm-3,25,R,ugm-3 (BAM)
04-01-2024,20:00,59.68922,R,ugm-3,53.14363,R,ugm-3,144.66583,R,ugm-3,15,R,ugm-3 (BAM)
04-01-2024,21:00,96.77593,R,ugm-3,59.49021,R,ugm-3,207.87791,R,ugm-3,19,R,ugm-3 (BAM)
04-01-2024,22:00,93.95062,R,ugm-3,60.12988,R,ugm-3,204.18548,R,ugm-3,18,R,ugm-3 (BAM)
04-01-2024,23:00,99.67277,R,ugm-3,61.77197,R,ugm-3,214.60142,R,ugm-3,17,R,ugm-3 (BAM)
04-01-2024,24:00:00,41.16375,R,ugm-3,58.40243,R,ugm-3,121.5193,R,ugm-3,15,R,ugm-3 (BAM)
05-01-2024,01:00,16.07892,R,ugm-3,38.21316,R,ugm-3,62.86715,R,ugm-3,21,R,ugm-3 (BAM)
05-01-2024,02:00,6.48882,R,ugm-3,21.07978,R,ugm-3,31.02917,R,ugm-3,10,R,ugm-3 (BAM)
05-01-2024,03:00,2.75536,R,ugm-3,12.81548,R,ugm-3,17.04031,R,ugm-3,6,R,ugm-3 (BAM)
05-01-2024,04:00,4.40143,R,ugm-3,11.33934,R,ugm-3,18.08809,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2024,05:00,4.29407,R,ugm-3,7.47824,R,ugm-3,14.06239,R,ugm-3,1,R,ugm-3 (BAM)
05-01-2024,06:00,17.74884,R,ugm-3,18.83293,R,ugm-3,46.04743,R,ugm-3,0,R,ugm-3 (BAM)
05-01-2024,07:00,32.74231,R,ugm-3,39.2988,R,ugm-3,89.50297,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2024,08:00,58.86459,R,ugm-3,57.59033,R,ugm-3,147.8481,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2024,09:00,73.42865,R,ugm-3,52.7957,R,ugm-3,165.38473,R,ugm-3,6,R,ugm-3 (BAM)
05-01-2024,10:00,61.97779,R,ugm-3,63.84614,R,ugm-3,158.87743,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2024,11:00,55.14306,R,ugm-3,61.25617,R,ugm-3,145.80768,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2024,12:00,57.03961,R,ugm-3,61.49153,R,ugm-3,148.95104,R,ugm-3,8,R,ugm-3 (BAM)
05-01-2024,13:00,56.93225,R,ugm-3,56.69293,R,ugm-3,143.98784,R,ugm-3,6,R,ugm-3 (BAM)
05-01-2024,14:00,87.88537,R,ugm-3,73.80886,R,ugm-3,208.56454,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2024,15:00,101.8411,R,ugm-3,76.67487,R,ugm-3,232.82905,R,ugm-3,10,R,ugm-3 (BAM)
05-01-2024,16:00,76.8997,R,ugm-3,66.94027,R,ugm-3,184.85149,R,ugm-3,11,R,ugm-3 (BAM)
05-01-2024,17:00,101.51905,R,ugm-3,76.1209,R,ugm-3,231.78127,R,ugm-3,16,R,ugm-3 (BAM)
05-01-2024,18:00,139.12797,R,ugm-3,84.18946,R,ugm-3,297.51605,R,ugm-3,18,R,ugm-3 (BAM)
05-01-2024,19:00,138.30494,R,ugm-3,84.01761,R,ugm-3,296.08223,R,ugm-3,22,R,ugm-3 (BAM)
05-01-2024,20:00,106.7435,R,ugm-3,70.37119,R,ugm-3,234.04228,R,ugm-3,16,R,ugm-3 (BAM)
05-01-2024,21:00,94.25491,R,ugm-3,68.39895,R,ugm-3,212.92112,R,ugm-3,19,R,ugm-3 (BAM)
05-01-2024,22:00,65.91402,R,ugm-3,56.70773,R,ugm-3,157.7745,R,ugm-3,16,R,ugm-3 (BAM)
05-01-2024,23:00,65.59197,R,ugm-3,55.43685,R,ugm-3,156.0098,R,ugm-3,17,R,ugm-3 (BAM)
05-01-2024,24:00:00,50.16909,R,ugm-3,52.83515,R,ugm-3,129.76001,R,ugm-3,10,R,ugm-3 (BAM)
06-01-2024,01:00,45.40001,R,ugm-3,42.07692,R,ugm-3,111.6893,R,ugm-3,9,R,ugm-3 (BAM)
06-01-2024,02:00,11.74385,R,ugm-3,24.07883,R,ugm-3,42.08582,R,ugm-3,6,R,ugm-3 (BAM)
06-01-2024,03:00,14.39338,R,ugm-3,22.07643,R,ugm-3,44.14597,R,ugm-3,6,R,ugm-3 (BAM)
06-01-2024,04:00,2.97177,R,ugm-3,8.96306,R,ugm-3,13.5197,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2024,05:00,2.11246,R,ugm-3,5.75568,R,ugm-3,8.99474,R,ugm-3,2,R,ugm-3 (BAM)
06-01-2024,06:00,6.83865,R,ugm-3,14.78779,R,ugm-3,25.27357,R,ugm-3,2,R,ugm-3 (BAM)
06-01-2024,07:00,56.85743,R,ugm-3,53.31437,R,ugm-3,140.49454,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2024,08:00,80.1661,R,ugm-3,45.60758,R,ugm-3,168.52723,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2024,09:00,74.86705,R,ugm-3,57.65064,R,ugm-3,172.44518,R,ugm-3,7,R,ugm-3 (BAM)
06-01-2024,10:00,113.24939,R,ugm-3,60.93399,R,ugm-3,234.58063,R,ugm-3,8,R,ugm-3 (BAM)
06-01-2024,11:00,136.55807,R,ugm-3,78.11449,R,ugm-3,287.50061,R,ugm-3,6,R,ugm-3 (BAM)
06-01-2024,12:00,48.15695,R,ugm-3,40.16733,R,ugm-3,114.00696,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2024,13:00,48.90884,R,ugm-3,41.55284,R,ugm-3,116.54535,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2024,14:00,52.99055,R,ugm-3,53.78044,R,ugm-3,135.03148,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2024,15:00,72.25333,R,ugm-3,61.87902,R,ugm-3,172.66591,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2024,16:00,89.76169,R,ugm-3,65.71469,R,ugm-3,203.34736,R,ugm-3,17,R,ugm-3 (BAM)
06-01-2024,17:00,103.68961,R,ugm-3,75.59211,R,ugm-3,234.58063,R,ugm-3,12,R,ugm-3 (BAM)
06-01-2024,18:00,106.41075,R,ugm-3,79.86268,R,ugm-3,243.02355,R,ugm-3,19,R,ugm-3 (BAM)
06-01-2024,19:00,88.61595,R,ugm-3,71.88607,R,ugm-3,207.76196,R,ugm-3,13,R,ugm-3 (BAM)
06-01-2024,20:00,57.25127,R,ugm-3,61.42931,R,ugm-3,149.21337,R,ugm-3,16,R,ugm-3 (BAM)
06-01-2024,21:00,44.75553,R,ugm-3,54.21196,R,ugm-3,122.83615,R,ugm-3,9,R,ugm-3 (BAM)
06-01-2024,22:00,32.51042,R,ugm-3,43.2442,R,ugm-3,93.09281,R,ugm-3,16,R,ugm-3 (BAM)
06-01-2024,23:00,35.15994,R,ugm-3,45.85872,R,ugm-3,99.76989,R,ugm-3,15,R,ugm-3 (BAM)
06-01-2024,24:00:00,24.63344,R,ugm-3,41.0298,R,ugm-3,78.80055,R,ugm-3,10,R,ugm-3 (BAM)
07-01-2024,01:00,26.51043,R,ugm-3,35.33161,R,ugm-3,75.98037,R,ugm-3,10,R,ugm-3 (BAM)
07-01-2024,02:00,4.96772,R,ugm-3,14.47025,R,ugm-3,22.08732,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2024,03:00,4.47811,R,ugm-3,13.95095,R,ugm-3,20.8173,R,ugm-3,7,R,ugm-3 (BAM)
07-01-2024,04:00,2.54357,R,ugm-3,12.66541,R,ugm-3,16.56549,R,ugm-3,8,R,ugm-3 (BAM)
07-01-2024,05:00,4.47811,R,ugm-3,15.11054,R,ugm-3,21.97688,R,ugm-3,7,R,ugm-3 (BAM)
07-01-2024,06:00,5.15879,R,ugm-3,15.94427,R,ugm-3,23.8543,R,ugm-3,7,R,ugm-3 (BAM)
07-01-2024,07:00,13.32686,R,ugm-3,26.28044,R,ugm-3,46.71468,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2024,08:00,20.59932,R,ugm-3,36.38854,R,ugm-3,67.97372,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2024,09:00,16.37198,R,ugm-3,28.7897,R,ugm-3,53.89305,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2024,10:00,38.6909,R,ugm-3,41.55861,R,ugm-3,100.88382,R,ugm-3,8,R,ugm-3 (BAM)
07-01-2024,11:00,26.72538,R,ugm-3,42.89824,R,ugm-3,83.87659,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2024,12:00,30.20039,R,ugm-3,36.63125,R,ugm-3,82.93788,R,ugm-3,7,R,ugm-3 (BAM)
07-01-2024,13:00,32.77979,R,ugm-3,33.1732,R,ugm-3,83.43484,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2024,14:00,30.16457,R,ugm-3,41.15886,R,ugm-3,87.41056,R,ugm-3,2,R,ugm-3 (BAM)
07-01-2024,15:00,27.40605,R,ugm-3,42.18587,R,ugm-3,84.2079,R,ugm-3,11,R,ugm-3 (BAM)
07-01-2024,16:00,42.63164,R,ugm-3,59.75705,R,ugm-3,125.12465,R,ugm-3,10,R,ugm-3 (BAM)
07-01-2024,17:00,47.8979,R,ugm-3,55.05055,R,ugm-3,128.49297,R,ugm-3,10,R,ugm-3 (BAM)
07-01-2024,18:00,52.48348,R,ugm-3,60.88528,R,ugm-3,141.35883,R,ugm-3,11,R,ugm-3 (BAM)
07-01-2024,19:00,49.08012,R,ugm-3,55.61222,R,ugm-3,130.86735,R,ugm-3,11,R,ugm-3 (BAM)
07-01-2024,20:00,54.45385,R,ugm-3,61.2324,R,ugm-3,144.72714,R,ugm-3,14,R,ugm-3 (BAM)
07-01-2024,21:00,37.47285,R,ugm-3,58.22475,R,ugm-3,115.68232,R,ugm-3,10,R,ugm-3 (BAM)
07-01-2024,22:00,21.06504,R,ugm-3,43.95718,R,ugm-3,76.25646,R,ugm-3,9,R,ugm-3 (BAM)
07-01-2024,23:00,19.2738,R,ugm-3,41.84451,R,ugm-3,71.39725,R,ugm-3,9,R,ugm-3 (BAM)
07-01-2024,24:00:00,18.7006,R,ugm-3,46.14693,R,ugm-3,74.82079,R,ugm-3,11,R,ugm-3 (BAM)
08-01-2024,01:00,37.56596,R,ugm-3,45.09866,R,ugm-3,102.699,R,ugm-3,11,R,ugm-3 (BAM)
08-01-2024,02:00,7.21687,R,ugm-3,24.66529,R,ugm-3,35.731,R,ugm-3,14,R,ugm-3 (BAM)
08-01-2024,03:00,3.26193,R,ugm-3,17.92891,R,ugm-3,22.93046,R,ugm-3,11,R,ugm-3 (BAM)
08-01-2024,04:00,2.2941,R,ugm-3,19.52339,R,ugm-3,23.04097,R,ugm-3,6,R,ugm-3 (BAM)
08-01-2024,05:00,12.90434,R,ugm-3,24.96947,R,ugm-3,44.75584,R,ugm-3,9,R,ugm-3 (BAM)
08-01-2024,06:00,15.19844,R,ugm-3,27.47459,R,ugm-3,50.77854,R,ugm-3,10,R,ugm-3 (BAM)
08-01-2024,07:00,25.88037,R,ugm-3,37.45208,R,ugm-3,77.13476,R,ugm-3,9,R,ugm-3 (BAM)
08-01-2024,08:00,56.85078,R,ugm-3,61.1321,R,ugm-3,148.30207,R,ugm-3,9,R,ugm-3 (BAM)
08-01-2024,09:00,75.49038,R,ugm-3,69.29577,R,ugm-3,185.04607,R,ugm-3,10,R,ugm-3 (BAM)
08-01-2024,10:00,52.76441,R,ugm-3,81.59809,R,ugm-3,162.50238,R,ugm-3,7,R,ugm-3 (BAM)
08-01-2024,11:00,35.95292,R,ugm-3,56.15477,R,ugm-3,111.28181,R,ugm-3,7,R,ugm-3 (BAM)
08-01-2024,12:00,36.66983,R,ugm-3,51.62977,R,ugm-3,107.85605,R,ugm-3,9,R,ugm-3 (BAM)
08-01-2024,13:00,34.80587,R,ugm-3,50.62001,R,ugm-3,103.98826,R,ugm-3,11,R,ugm-3 (BAM)
08-01-2024,14:00,31.14964,R,ugm-3,42.90991,R,ugm-3,90.67202,R,ugm-3,9,R,ugm-3 (BAM)
08-01-2024,15:00,31.36471,R,ugm-3,47.93979,R,ugm-3,96.03167,R,ugm-3,10,R,ugm-3 (BAM)
08-01-2024,16:00,35.09263,R,ugm-3,57.58437,R,ugm-3,111.39232,R,ugm-3,8,R,ugm-3 (BAM)
08-01-2024,17:00,36.81321,R,ugm-3,51.7967,R,ugm-3,108.24283,R,ugm-3,7,R,ugm-3 (BAM)
08-01-2024,18:00,39.86007,R,ugm-3,56.35235,R,ugm-3,117.47027,R,ugm-3,13,R,ugm-3 (BAM)
08-01-2024,19:00,29.82336,R,ugm-3,57.20992,R,ugm-3,102.93843,R,ugm-3,16,R,ugm-3 (BAM)
08-01-2024,20:00,30.2535,R,ugm-3,51.02497,R,ugm-3,97.41302,R,ugm-3,14,R,ugm-3 (BAM)
08-01-2024,21:00,17.60008,R,ugm-3,37.27413,R,ugm-3,64.26055,R,ugm-3,11,R,ugm-3 (BAM)
08-01-2024,22:00,12.68927,R,ugm-3,29.94059,R,ugm-3,49.39719,R,ugm-3,9,R,ugm-3 (BAM)
08-01-2024,23:00,11.68559,R,ugm-3,26.39615,R,ugm-3,44.31381,R,ugm-3,7,R,ugm-3 (BAM)
08-01-2024,24:00:00,5.4485,R,ugm-3,21.98027,R,ugm-3,30.33451,R,ugm-3,7,R,ugm-3 (BAM)
09-01-2024,01:00,5.35597,R,ugm-3,21.49677,R,ugm-3,29.70914,R,ugm-3,9,R,ugm-3 (BAM)
09-01-2024,02:00,2.10413,R,ugm-3,15.12998,R,ugm-3,18.35627,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2024,03:00,2.25955,R,ugm-3,14.67051,R,ugm-3,18.13511,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2024,04:00,1.6857,R,ugm-3,8.08626,R,ugm-3,10.67096,R,ugm-3,5,R,ugm-3 (BAM)
09-01-2024,05:00,3.47899,R,ugm-3,11.36319,R,ugm-3,16.69757,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2024,06:00,7.31664,R,ugm-3,18.0297,R,ugm-3,29.24839,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2024,07:00,16.82109,R,ugm-3,29.77443,R,ugm-3,55.56641,R,ugm-3,8,R,ugm-3 (BAM)
09-01-2024,08:00,57.24192,R,ugm-3,59.63331,R,ugm-3,147.40303,R,ugm-3,7,R,ugm-3 (BAM)
09-01-2024,09:00,50.89366,R,ugm-3,67.32144,R,ugm-3,145.3573,R,ugm-3,8,R,ugm-3 (BAM)
09-01-2024,10:00,40.52843,R,ugm-3,49.59829,R,ugm-3,111.74101,R,ugm-3,10,R,ugm-3 (BAM)
09-01-2024,11:00,27.79604,R,ugm-3,45.29103,R,ugm-3,87.91104,R,ugm-3,9,R,ugm-3 (BAM)
09-01-2024,12:00,33.24766,R,ugm-3,46.8842,R,ugm-3,97.86323,R,ugm-3,9,R,ugm-3 (BAM)
09-01-2024,13:00,27.76018,R,ugm-3,42.58152,R,ugm-3,85.14654,R,ugm-3,7,R,ugm-3 (BAM)
09-01-2024,14:00,30.48598,R,ugm-3,52.83269,R,ugm-3,99.57722,R,ugm-3,7,R,ugm-3 (BAM)
09-01-2024,15:00,39.52418,R,ugm-3,59.76334,R,ugm-3,120.36624,R,ugm-3,8,R,ugm-3 (BAM)
09-01-2024,16:00,45.47792,R,ugm-3,55.94225,R,ugm-3,125.67408,R,ugm-3,12,R,ugm-3 (BAM)
09-01-2024,17:00,33.49872,R,ugm-3,57.2255,R,ugm-3,108.58948,R,ugm-3,9,R,ugm-3 (BAM)
09-01-2024,18:00,42.64451,R,ugm-3,59.07036,R,ugm-3,124.4577,R,ugm-3,10,R,ugm-3 (BAM)
