Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status,unit
01-01-2023,15:00,12.48676,R,ugm-3,15.81338,R,ugm-3,34.95948,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2023,16:00,14.27523,R,ugm-3,25.82456,R,ugm-3,47.71294,R,ugm-3,5,R,ugm-3 (BAM)
01-01-2023,17:00,14.21019,R,ugm-3,29.22518,R,ugm-3,51.01384,R,ugm-3,7,R,ugm-3 (BAM)
01-01-2023,18:00,18.43748,R,ugm-3,33.09624,R,ugm-3,61.36664,R,ugm-3,6,R,ugm-3 (BAM)
01-01-2023,19:00,26.40429,R,ugm-3,39.5857,R,ugm-3,80.07172,R,ugm-3,14,R,ugm-3 (BAM)
01-01-2023,20:00,45.23199,R,ugm-3,53.87868,R,ugm-3,123.23342,R,ugm-3,9,R,ugm-3 (BAM)
01-01-2023,21:00,65.10024,R,ugm-3,58.82405,R,ugm-3,158.64303,R,ugm-3,11,R,ugm-3 (BAM)
01-01-2023,22:00,33.94838,R,ugm-3,49.27403,R,ugm-3,101.32748,R,ugm-3,11,R,ugm-3 (BAM)
01-01-2023,23:00,9.62521,R,ugm-3,18.10046,R,ugm-3,32.85891,R,ugm-3,8,R,ugm-3 (BAM)
01-01-2023,24:00:00,6.86121,R,ugm-3,15.88678,R,ugm-3,26.40716,R,ugm-3,8,R,ugm-3 (BAM)
02-01-2023,01:00,7.6309,R,ugm-3,12.23183,R,ugm-3,23.93238,R,ugm-3,8,R,ugm-3 (BAM)
02-01-2023,02:00,6.63368,R,ugm-3,14.76084,R,ugm-3,24.93234,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2023,03:00,2.82907,R,ugm-3,10.51156,R,ugm-3,14.84941,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2023,04:00,7.60922,R,ugm-3,13.2817,R,ugm-3,24.949,R,ugm-3,6,R,ugm-3 (BAM)
02-01-2023,05:00,5.33296,R,ugm-3,14.772,R,ugm-3,22.94908,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2023,06:00,7.28404,R,ugm-3,18.7801,R,ugm-3,29.9488,R,ugm-3,2,R,ugm-3 (BAM)
02-01-2023,07:00,27.53194,R,ugm-3,45.78144,R,ugm-3,87.99648,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2023,08:00,21.65701,R,ugm-3,28.34059,R,ugm-3,61.54754,R,ugm-3,3,R,ugm-3 (BAM)
02-01-2023,09:00,40.48495,R,ugm-3,45.96962,R,ugm-3,108.04568,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2023,10:00,31.44494,R,ugm-3,42.23148,R,ugm-3,90.44638,R,ugm-3,4,R,ugm-3 (BAM)
02-01-2023,11:00,24.12838,R,ugm-3,30.85095,R,ugm-3,67.84729,R,ugm-3,1,R,ugm-3 (BAM)
02-01-2023,12:00,20.1937,R,ugm-3,33.58418,R,ugm-3,64.54742,R,ugm-3,-1,R,ugm-3 (BAM)
02-01-2023,13:00,22.46996,R,ugm-3,31.34391,R,ugm-3,65.79737,R,ugm-3,0,R,ugm-3 (BAM)
02-01-2023,14:00,28.74594,R,ugm-3,42.32005,R,ugm-3,86.39655,R,ugm-3,5,R,ugm-3 (BAM)
02-01-2023,15:00,34.46911,R,ugm-3,48.74403,R,ugm-3,101.59594,R,ugm-3,7,R,ugm-3 (BAM)
02-01-2023,16:00,33.52609,R,ugm-3,47.44009,R,ugm-3,98.84605,R,ugm-3,10,R,ugm-3 (BAM)
02-01-2023,17:00,154.55821,R,ugm-3,99.85058,R,ugm-3,336.83653,R,ugm-3,25,R,ugm-3 (BAM)
02-01-2023,18:00,153.06238,R,ugm-3,98.2943,R,ugm-3,332.98668,R,ugm-3,18,R,ugm-3 (BAM)
02-01-2023,19:00,266.55032,R,ugm-3,115.22426,R,ugm-3,523.92904,R,ugm-3,25,R,ugm-3 (BAM)
02-01-2023,20:00,251.46195,R,ugm-3,108.26064,R,ugm-3,493.83025,R,ugm-3,27,R,ugm-3 (BAM)
02-01-2023,21:00,172.47565,R,ugm-3,84.17709,R,ugm-3,348.63606,R,ugm-3,24,R,ugm-3 (BAM)
02-01-2023,22:00,131.82811,R,ugm-3,71.45545,R,ugm-3,273.58906,R,ugm-3,23,R,ugm-3 (BAM)
02-01-2023,23:00,121.97514,R,ugm-3,71.06374,R,ugm-3,258.08968,R,ugm-3,21,R,ugm-3 (BAM)
02-01-2023,24:00:00,91.53826,R,ugm-3,59.73529,R,ugm-3,200.092,R,ugm-3,20,R,ugm-3 (BAM)
03-01-2023,01:00,60.5277,R,ugm-3,50.74171,R,ugm-3,143.54956,R,ugm-3,16,R,ugm-3 (BAM)
03-01-2023,02:00,30.13378,R,ugm-3,35.36686,R,ugm-3,81.57133,R,ugm-3,14,R,ugm-3 (BAM)
03-01-2023,03:00,12.29198,R,ugm-3,28.286,R,ugm-3,47.13344,R,ugm-3,14,R,ugm-3 (BAM)
03-01-2023,04:00,25.13677,R,ugm-3,40.27979,R,ugm-3,78.8223,R,ugm-3,17,R,ugm-3 (BAM)
03-01-2023,05:00,19.73871,R,ugm-3,38.86011,R,ugm-3,69.12571,R,ugm-3,17,R,ugm-3 (BAM)
03-01-2023,06:00,64.12641,R,ugm-3,43.82426,R,ugm-3,142.15005,R,ugm-3,21,R,ugm-3 (BAM)
03-01-2023,07:00,39.21727,R,ugm-3,47.03004,R,ugm-3,107.16234,R,ugm-3,11,R,ugm-3 (BAM)
03-01-2023,08:00,52.87502,R,ugm-3,53.72873,R,ugm-3,134.80263,R,ugm-3,11,R,ugm-3 (BAM)
03-01-2023,09:00,35.90038,R,ugm-3,53.86524,R,ugm-3,108.91173,R,ugm-3,9,R,ugm-3 (BAM)
03-01-2023,10:00,32.68106,R,ugm-3,43.80674,R,ugm-3,93.917,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2023,11:00,30.79499,R,ugm-3,38.60152,R,ugm-3,85.81984,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2023,12:00,49.20044,R,ugm-3,57.46368,R,ugm-3,132.9033,R,ugm-3,6,R,ugm-3 (BAM)
03-01-2023,13:00,52.09458,R,ugm-3,53.12602,R,ugm-3,133.00326,R,ugm-3,4,R,ugm-3 (BAM)
03-01-2023,14:00,32.68106,R,ugm-3,49.10488,R,ugm-3,99.21513,R,ugm-3,3,R,ugm-3 (BAM)
03-01-2023,15:00,35.31505,R,ugm-3,54.66277,R,ugm-3,108.81176,R,ugm-3,12,R,ugm-3 (BAM)
03-01-2023,16:00,20.58419,R,ugm-3,37.01392,R,ugm-3,68.5759,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2023,17:00,17.55997,R,ugm-3,30.75482,R,ugm-3,57.67973,R,ugm-3,1,R,ugm-3 (BAM)
03-01-2023,18:00,14.17805,R,ugm-3,29.74253,R,ugm-3,51.48191,R,ugm-3,3,R,ugm-3 (BAM)
03-01-2023,19:00,18.1453,R,ugm-3,39.20404,R,ugm-3,67.02645,R,ugm-3,5,R,ugm-3 (BAM)
03-01-2023,20:00,15.93405,R,ugm-3,27.05004,R,ugm-3,51.48191,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2023,21:00,10.86117,R,ugm-3,23.78223,R,ugm-3,40.43579,R,ugm-3,7,R,ugm-3 (BAM)
03-01-2023,22:00,6.40614,R,ugm-3,15.36854,R,ugm-3,25.19115,R,ugm-3,4,R,ugm-3 (BAM)
03-01-2023,23:00,6.40614,R,ugm-3,15.41852,R,ugm-3,25.24113,R,ugm-3,2,R,ugm-3 (BAM)
03-01-2023,24:00:00,3.73962,R,ugm-3,12.4596,R,ugm-3,18.19361,R,ugm-3,0,R,ugm-3 (BAM)
04-01-2023,01:00,1.60427,R,ugm-3,5.13513,R,ugm-3,7.59496,R,ugm-3,1,R,ugm-3 (BAM)
04-01-2023,02:00,1.17068,R,ugm-3,3.6014,R,ugm-3,5.39642,R,ugm-3,2,R,ugm-3 (BAM)
04-01-2023,03:00,1.46335,R,ugm-3,4.10202,R,ugm-3,6.34579,R,ugm-3,0,R,ugm-3 (BAM)
04-01-2023,04:00,1.69098,R,ugm-3,4.45253,R,ugm-3,7.04533,R,ugm-3,-3,R,ugm-3 (BAM)
04-01-2023,05:00,0.26015,R,ugm-3,2.34928,R,ugm-3,2.74818,R,ugm-3,-3,R,ugm-3 (BAM)
04-01-2023,06:00,2.37388,R,ugm-3,6.65328,R,ugm-3,10.29318,R,ugm-3,3,R,ugm-3 (BAM)
04-01-2023,07:00,6.56882,R,ugm-3,12.11325,R,ugm-3,22.18529,R,ugm-3,3,R,ugm-3 (BAM)
04-01-2023,08:00,11.34909,R,ugm-3,21.97219,R,ugm-3,39.37389,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2023,09:00,16.32448,R,ugm-3,28.43403,R,ugm-3,53.46455,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2023,10:00,18.82844,R,ugm-3,21.8465,R,ugm-3,50.71637,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2023,11:00,14.30831,R,ugm-3,19.93313,R,ugm-3,41.87224,R,ugm-3,4,R,ugm-3 (BAM)
04-01-2023,12:00,18.30814,R,ugm-3,28.04071,R,ugm-3,56.1128,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2023,13:00,22.76323,R,ugm-3,27.3556,R,ugm-3,62.25872,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2023,14:00,23.67375,R,ugm-3,23.01143,R,ugm-3,59.31068,R,ugm-3,7,R,ugm-3 (BAM)
04-01-2023,15:00,22.86078,R,ugm-3,27.55578,R,ugm-3,62.60849,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2023,16:00,28.61663,R,ugm-3,39.36659,R,ugm-3,83.24481,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2023,17:00,18.27562,R,ugm-3,25.7921,R,ugm-3,53.81432,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2023,18:00,23.73879,R,ugm-3,30.10693,R,ugm-3,66.5059,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2023,19:00,14.04816,R,ugm-3,19.53255,R,ugm-3,41.07277,R,ugm-3,4,R,ugm-3 (BAM)
04-01-2023,20:00,18.34066,R,ugm-3,20.74565,R,ugm-3,48.8676,R,ugm-3,6,R,ugm-3 (BAM)
04-01-2023,21:00,18.47073,R,ugm-3,14.50022,R,ugm-3,42.82161,R,ugm-3,8,R,ugm-3 (BAM)
04-01-2023,22:00,9.75567,R,ugm-3,11.72383,R,ugm-3,26.68231,R,ugm-3,5,R,ugm-3 (BAM)
04-01-2023,23:00,12.06451,R,ugm-3,18.3769,R,ugm-3,36.87555,R,ugm-3,2,R,ugm-3 (BAM)
04-01-2023,24:00:00,7.70698,R,ugm-3,15.56464,R,ugm-3,27.38185,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2023,01:00,3.46873,R,ugm-3,7.00268,R,ugm-3,12.32132,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2023,02:00,0.78046,R,ugm-3,2.86601,R,ugm-3,4.06271,R,ugm-3,2,R,ugm-3 (BAM)
05-01-2023,03:00,1.13818,R,ugm-3,2.75044,R,ugm-3,4.49562,R,ugm-3,2,R,ugm-3 (BAM)
05-01-2023,04:00,1.95116,R,ugm-3,3.50194,R,ugm-3,6.49367,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2023,05:00,3.99988,R,ugm-3,11.79946,R,ugm-3,17.93252,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2023,06:00,18.11326,R,ugm-3,25.97432,R,ugm-3,53.74761,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2023,07:00,31.25107,R,ugm-3,35.20133,R,ugm-3,83.11897,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2023,08:00,40.32396,R,ugm-3,44.41722,R,ugm-3,106.24643,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2023,09:00,113.88267,R,ugm-3,70.89301,R,ugm-3,245.51067,R,ugm-3,10,R,ugm-3 (BAM)
05-01-2023,10:00,52.42115,R,ugm-3,55.23982,R,ugm-3,135.6178,R,ugm-3,9,R,ugm-3 (BAM)
05-01-2023,11:00,55.99827,R,ugm-3,48.30638,R,ugm-3,134.16921,R,ugm-3,8,R,ugm-3 (BAM)
05-01-2023,12:00,38.47036,R,ugm-3,42.06443,R,ugm-3,101.05149,R,ugm-3,5,R,ugm-3 (BAM)
05-01-2023,13:00,36.16149,R,ugm-3,49.60075,R,ugm-3,105.0476,R,ugm-3,9,R,ugm-3 (BAM)
05-01-2023,14:00,36.19401,R,ugm-3,39.71049,R,ugm-3,95.20719,R,ugm-3,8,R,ugm-3 (BAM)
05-01-2023,15:00,30.9584,R,ugm-3,42.29362,R,ugm-3,89.7625,R,ugm-3,6,R,ugm-3 (BAM)
05-01-2023,16:00,44.81163,R,ugm-3,53.07108,R,ugm-3,121.78128,R,ugm-3,3,R,ugm-3 (BAM)
05-01-2023,17:00,24.48705,R,ugm-3,36.78126,R,ugm-3,74.32754,R,ugm-3,1,R,ugm-3 (BAM)
05-01-2023,18:00,26.0805,R,ugm-3,26.74541,R,ugm-3,66.73495,R,ugm-3,2,R,ugm-3 (BAM)
05-01-2023,19:00,20.22702,R,ugm-3,30.02617,R,ugm-3,61.0405,R,ugm-3,2,R,ugm-3 (BAM)
05-01-2023,20:00,21.30016,R,ugm-3,33.12609,R,ugm-3,65.78587,R,ugm-3,2,R,ugm-3 (BAM)
05-01-2023,21:00,11.38176,R,ugm-3,18.7629,R,ugm-3,36.2147,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2023,22:00,9.5932,R,ugm-3,12.66395,R,ugm-3,27.37332,R,ugm-3,7,R,ugm-3 (BAM)
05-01-2023,23:00,5.07302,R,ugm-3,10.40376,R,ugm-3,18.18228,R,ugm-3,4,R,ugm-3 (BAM)
05-01-2023,24:00:00,4.94294,R,ugm-3,13.25063,R,ugm-3,20.8297,R,ugm-3,2,R,ugm-3 (BAM)
06-01-2023,01:00,2.60158,R,ugm-3,10.52562,R,ugm-3,14.51466,R,ugm-3,0,R,ugm-3 (BAM)
06-01-2023,02:00,1.60431,R,ugm-3,3.1329,R,ugm-3,5.5928,R,ugm-3,1,R,ugm-3 (BAM)
06-01-2023,03:00,1.36583,R,ugm-3,2.59972,R,ugm-3,4.69396,R,ugm-3,2,R,ugm-3 (BAM)
06-01-2023,04:00,0.45528,R,ugm-3,1.49909,R,ugm-3,2.19717,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2023,05:00,1.85363,R,ugm-3,3.8492,R,ugm-3,6.69139,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2023,06:00,7.2519,R,ugm-3,8.80493,R,ugm-3,19.92436,R,ugm-3,2,R,ugm-3 (BAM)
06-01-2023,07:00,9.39821,R,ugm-3,15.35132,R,ugm-3,29.7617,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2023,08:00,22.37359,R,ugm-3,31.47632,R,ugm-3,65.78202,R,ugm-3,6,R,ugm-3 (BAM)
06-01-2023,09:00,34.34086,R,ugm-3,51.81032,R,ugm-3,104.46557,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2023,10:00,29.52794,R,ugm-3,43.56015,R,ugm-3,88.83568,R,ugm-3,4,R,ugm-3 (BAM)
06-01-2023,11:00,28.87754,R,ugm-3,25.48195,R,ugm-3,69.76023,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2023,12:00,17.30051,R,ugm-3,33.0962,R,ugm-3,59.62328,R,ugm-3,5,R,ugm-3 (BAM)
06-01-2023,13:00,22.73131,R,ugm-3,35.45534,R,ugm-3,70.30952,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2023,14:00,29.20274,R,ugm-3,30.8258,R,ugm-3,75.60271,R,ugm-3,2,R,ugm-3 (BAM)
06-01-2023,15:00,18.89398,R,ugm-3,37.64392,R,ugm-3,66.61428,R,ugm-3,3,R,ugm-3 (BAM)
06-01-2023,16:00,48.38939,R,ugm-3,56.98516,R,ugm-3,131.18119,R,ugm-3,8,R,ugm-3 (BAM)
06-01-2023,17:00,39.60906,R,ugm-3,57.56473,R,ugm-3,118.29777,R,ugm-3,10,R,ugm-3 (BAM)
06-01-2023,18:00,42.796,R,ugm-3,56.82283,R,ugm-3,122.44244,R,ugm-3,10,R,ugm-3 (BAM)
06-01-2023,19:00,33.98314,R,ugm-3,51.31016,R,ugm-3,103.41692,R,ugm-3,8,R,ugm-3 (BAM)
06-01-2023,20:00,20.45493,R,ugm-3,45.53726,R,ugm-3,76.90104,R,ugm-3,7,R,ugm-3 (BAM)
06-01-2023,21:00,24.25974,R,ugm-3,43.04899,R,ugm-3,80.24674,R,ugm-3,6,R,ugm-3 (BAM)
06-01-2023,22:00,21.95083,R,ugm-3,35.90301,R,ugm-3,69.56049,R,ugm-3,9,R,ugm-3 (BAM)
06-01-2023,23:00,14.69893,R,ugm-3,31.74211,R,ugm-3,54.28015,R,ugm-3,6,R,ugm-3 (BAM)
06-01-2023,24:00:00,6.30883,R,ugm-3,18.88984,R,ugm-3,28.56325,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2023,01:00,3.51218,R,ugm-3,8.7255,R,ugm-3,14.11077,R,ugm-3,1,R,ugm-3 (BAM)
07-01-2023,02:00,1.90785,R,ugm-3,8.92239,R,ugm-3,11.84772,R,ugm-3,-1,R,ugm-3 (BAM)
07-01-2023,03:00,1.72357,R,ugm-3,5.24462,R,ugm-3,7.88739,R,ugm-3,-1,R,ugm-3 (BAM)
07-01-2023,04:00,1.69105,R,ugm-3,4.99496,R,ugm-3,7.58787,R,ugm-3,2,R,ugm-3 (BAM)
07-01-2023,05:00,0.97561,R,ugm-3,3.39627,R,ugm-3,4.89218,R,ugm-3,0,R,ugm-3 (BAM)
07-01-2023,06:00,1.17073,R,ugm-3,4.79437,R,ugm-3,6.58946,R,ugm-3,1,R,ugm-3 (BAM)
07-01-2023,07:00,3.57722,R,ugm-3,9.44114,R,ugm-3,14.92613,R,ugm-3,0,R,ugm-3 (BAM)
07-01-2023,08:00,6.14632,R,ugm-3,18.03188,R,ugm-3,27.4561,R,ugm-3,-2,R,ugm-3 (BAM)
07-01-2023,09:00,5.36583,R,ugm-3,16.83244,R,ugm-3,25.05993,R,ugm-3,1,R,ugm-3 (BAM)
07-01-2023,10:00,9.95118,R,ugm-3,18.63754,R,ugm-3,33.8958,R,ugm-3,2,R,ugm-3 (BAM)
07-01-2023,11:00,7.96745,R,ugm-3,16.48752,R,ugm-3,28.7041,R,ugm-3,2,R,ugm-3 (BAM)
07-01-2023,12:00,13.04059,R,ugm-3,24.08422,R,ugm-3,44.07952,R,ugm-3,6,R,ugm-3 (BAM)
07-01-2023,13:00,16.39017,R,ugm-3,18.69867,R,ugm-3,43.82991,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2023,14:00,20.19503,R,ugm-3,26.79236,R,ugm-3,57.75764,R,ugm-3,0,R,ugm-3 (BAM)
07-01-2023,15:00,19.99991,R,ugm-3,44.11432,R,ugm-3,74.78042,R,ugm-3,1,R,ugm-3 (BAM)
07-01-2023,16:00,25.43078,R,ugm-3,39.88055,R,ugm-3,78.87388,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2023,17:00,32.09742,R,ugm-3,48.87779,R,ugm-3,98.09315,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2023,18:00,22.47145,R,ugm-3,36.13139,R,ugm-3,70.58713,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2023,19:00,15.64221,R,ugm-3,31.27725,R,ugm-3,55.26164,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2023,20:00,15.99993,R,ugm-3,20.04583,R,ugm-3,44.57872,R,ugm-3,5,R,ugm-3 (BAM)
07-01-2023,21:00,18.11374,R,ugm-3,25.39097,R,ugm-3,53.16499,R,ugm-3,4,R,ugm-3 (BAM)
07-01-2023,22:00,13.5284,R,ugm-3,27.92892,R,ugm-3,48.67217,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2023,23:00,9.8211,R,ugm-3,23.97878,R,ugm-3,39.03758,R,ugm-3,3,R,ugm-3 (BAM)
07-01-2023,24:00:00,4.06502,R,ugm-3,9.79143,R,ugm-3,16.02438,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2023,01:00,3.90247,R,ugm-3,6.19302,R,ugm-3,12.17673,R,ugm-3,5,R,ugm-3 (BAM)
08-01-2023,02:00,1.2141,R,ugm-3,3.92734,R,ugm-3,5.78894,R,ugm-3,6,R,ugm-3 (BAM)
08-01-2023,03:00,2.40653,R,ugm-3,3.89555,R,ugm-3,7.5855,R,ugm-3,5,R,ugm-3 (BAM)
08-01-2023,04:00,1.33335,R,ugm-3,2.74641,R,ugm-3,4.79084,R,ugm-3,5,R,ugm-3 (BAM)
08-01-2023,05:00,2.40653,R,ugm-3,4.99345,R,ugm-3,8.6834,R,ugm-3,3,R,ugm-3 (BAM)
08-01-2023,06:00,4.2602,R,ugm-3,5.69441,R,ugm-3,12.22663,R,ugm-3,1,R,ugm-3 (BAM)
08-01-2023,07:00,7.08949,R,ugm-3,14.13181,R,ugm-3,25.00221,R,ugm-3,0,R,ugm-3 (BAM)
08-01-2023,08:00,6.4716,R,ugm-3,16.07732,R,ugm-3,26.0003,R,ugm-3,1,R,ugm-3 (BAM)
08-01-2023,09:00,17.23593,R,ugm-3,35.95272,R,ugm-3,62.38076,R,ugm-3,0,R,ugm-3 (BAM)
08-01-2023,10:00,12.42288,R,ugm-3,24.51859,R,ugm-3,43.56673,R,ugm-3,0,R,ugm-3 (BAM)
08-01-2023,11:00,16.16275,R,ugm-3,28.66531,R,ugm-3,53.44784,R,ugm-3,2,R,ugm-3 (BAM)
08-01-2023,12:00,14.43915,R,ugm-3,29.86088,R,ugm-3,52.00061,R,ugm-3,2,R,ugm-3 (BAM)
08-01-2023,13:00,12.58548,R,ugm-3,29.35953,R,ugm-3,48.657,R,ugm-3,5,R,ugm-3 (BAM)
08-01-2023,14:00,16.17359,R,ugm-3,23.77467,R,ugm-3,48.57382,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2023,15:00,15.70746,R,ugm-3,25.17142,R,ugm-3,49.25585,R,ugm-3,3,R,ugm-3 (BAM)
08-01-2023,16:00,14.86192,R,ugm-3,26.26827,R,ugm-3,49.05623,R,ugm-3,3,R,ugm-3 (BAM)
08-01-2023,17:00,21.49613,R,ugm-3,39.30161,R,ugm-3,72.26188,R,ugm-3,2,R,ugm-3 (BAM)
08-01-2023,18:00,41.10606,R,ugm-3,49.00745,R,ugm-3,112.03585,R,ugm-3,5,R,ugm-3 (BAM)
08-01-2023,19:00,29.17099,R,ugm-3,42.70465,R,ugm-3,87.43288,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2023,20:00,20.58555,R,ugm-3,36.00678,R,ugm-3,67.57084,R,ugm-3,3,R,ugm-3 (BAM)
08-01-2023,21:00,22.63435,R,ugm-3,41.04969,R,ugm-3,75.7552,R,ugm-3,6,R,ugm-3 (BAM)
08-01-2023,22:00,13.78874,R,ugm-3,25.51837,R,ugm-3,46.66081,R,ugm-3,5,R,ugm-3 (BAM)
08-01-2023,23:00,8.84561,R,ugm-3,17.77702,R,ugm-3,31.3401,R,ugm-3,4,R,ugm-3 (BAM)
08-01-2023,24:00:00,12.48792,R,ugm-3,26.16552,R,ugm-3,45.31339,R,ugm-3,5,R,ugm-3 (BAM)
09-01-2023,01:00,17.82153,R,ugm-3,38.39454,R,ugm-3,65.7205,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2023,02:00,1.30084,R,ugm-3,6.65284,R,ugm-3,8.64744,R,ugm-3,3,R,ugm-3 (BAM)
09-01-2023,03:00,2.82933,R,ugm-3,11.42669,R,ugm-3,15.76494,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2023,04:00,1.00815,R,ugm-3,7.33444,R,ugm-3,8.88025,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2023,05:00,2.92689,R,ugm-3,9.4312,R,ugm-3,13.91905,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2023,06:00,6.01639,R,ugm-3,10.73061,R,ugm-3,19.95562,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2023,07:00,17.95162,R,ugm-3,26.65408,R,ugm-3,54.17951,R,ugm-3,2,R,ugm-3 (BAM)
09-01-2023,08:00,44.03349,R,ugm-3,46.8785,R,ugm-3,114.39558,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2023,09:00,79.54647,R,ugm-3,80.38042,R,ugm-3,202.34997,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2023,10:00,31.51289,R,ugm-3,36.09317,R,ugm-3,84.41227,R,ugm-3,5,R,ugm-3 (BAM)
09-01-2023,11:00,34.11457,R,ugm-3,38.98867,R,ugm-3,91.29696,R,ugm-3,6,R,ugm-3 (BAM)
09-01-2023,12:00,26.08188,R,ugm-3,28.15678,R,ugm-3,68.14844,R,ugm-3,5,R,ugm-3 (BAM)
09-01-2023,13:00,23.70784,R,ugm-3,30.40003,R,ugm-3,66.75154,R,ugm-3,5,R,ugm-3 (BAM)
09-01-2023,14:00,20.74843,R,ugm-3,32.94217,R,ugm-3,64.75598,R,ugm-3,4,R,ugm-3 (BAM)
09-01-2023,15:00,26.24448,R,ugm-3,33.79437,R,ugm-3,74.03535,R,ugm-3,5,R,ugm-3 (BAM)
09-01-2023,16:00,26.30953,R,ugm-3,33.99397,R,ugm-3,74.33468,R,ugm-3,9,R,ugm-3 (BAM)
09-01-2023,17:00,34.24466,R,ugm-3,54.60404,R,ugm-3,107.11178,R,ugm-3,6,R,ugm-3 (BAM)
